State	Year	Assault	Vehicular	Larceny	Rape	Robbery	Burglary	Murder	Property	Population
Delaware	1961	147	747.0	5885	27	27.1	2711	20	9343	458000
Delaware	1962	134	864.0	6479	44	29.9	2814	20	10157	469000
Delaware	1963	176	967.0	6559	43	38.0	3366	24	10892	476000
Delaware	1964	275	1277.0	7211	40	41.3	3313	23	11801	491000
Delaware	1965	213	1269.0	7062	33	56.6	3272	29	11603	505000
Delaware	1966	260	1386.0	7469	49	58.6	3903	46	12758	512000
Delaware	1967	500	1983.0	7861	60	65.5	4360	45	14204	524000
Delaware	1968	607	2243.0	8647	75	105.1	4726	45	15616	534000
Delaware	1969	836	2541.0	10043	74	117.6	4737	43	17321	540000
Delaware	1970	1073	3064.0	12718	102	105.5	5789	42	21571	548104
Delaware	1971	1120	3263.0	14902	102	144.1	7759	34	25924	558000
Delaware	1972	1327	2775.0	13544	80	130.1	7059	39	23378	565000
Delaware	1973	1371	2804.0	14552	91	90.3	7024	34	24380	576000
Delaware	1974	1648	3030.0	19825	99	127.9	8697	59	31552	573000
Delaware	1975	1213	3028.0	22737	105	157.2	10574	42	36339	579000
Delaware	1976	984	2819.0	22790	103	128.7	8978	36	34587	582000
Delaware	1977	1130	2718.0	21408	145	157.0	9793	35	33919	582000
Delaware	1978	1563	2897.0	22111	119	145.5	9466	39	34474	583000
Delaware	1979	2179	2882.0	23081	162	129.4	8890	33	34853	582000
Delaware	1980	1824	2707.0	25077	144	137.0	9698	41	37482	594779
Delaware	1981	1990	2572.0	24759	170	141.1	9627	40	36958	598000
Delaware	1982	2415	2478.0	23891	186	122.4	8698	32	35067	602000
Delaware	1983	1793	2056.0	20908	229	115.3	7414	25	30378	606000
Delaware	1984	1635	1596.0	19747	300	116.0	6678	25	28021	613000
Delaware	1985	1596	1700.0	19638	296	124.3	6826	30	28164	622000
Delaware	1986	1526	1721.0	19562	360	124.2	6598	31	27881	633000
Delaware	1987	1511	2007.0	20453	441	122.5	6572	33	29032	644000
Delaware	1988	1672	2001.0	19824	491	118.8	6868	34	28693	660000
Delaware	1989	2208	2632.0	20294	569	138.8	6072	34	28998	673000
Delaware	1990	2647	2957.0	21922	587	164.8	6465	33	31344	666168
Delaware	1991	2772	2551.0	24836	588	214.7	7668	37	35055	680000
Delaware	1992	2615	2109.0	20419	591	151.2	6598	32	29126	689000
Delaware	1993	2920	2207.0	20853	539	186.7	6244	35	29304	700000
Delaware	1994	2829	2945.0	20828	546	161.6	6198	33	29971	706000
Delaware	1995	3173	2970.0	22329	575	198.7	6491	25	31790	717000
Delaware	1996	3056	3148.0	21665	454	179.9	5830	31	30643	725000
Delaware	1997	3520	4253.0	25904	428	243.6	6421	22	36578	732000
Delaware	1998	3707	3186.0	24649	499	194.2	6395	21	34230	744000
Delaware	1999	3489	3043.0	22634	529	198.0	5245	24	30922	753538
Delaware	2000	3520	3151.0	21360	424	177.9	5216	25	29727	783600
Delaware	2001	3269	2779.0	19476	420	145.1	5144	23	27399	796599
Delaware	2002	3298	3057.0	18555	358	143.2	5355	26	26967	805945
Delaware	2003	3693	2944.0	18933	370	176.1	6066	21	27943	818166
Delaware	2004	3377	2302.0	19285	357	161.8	5669	28	27256	830069
Delaware	2005	3612	2349.0	18085	377	155.2	5811	37	26245	841741
Delaware	2006	3733	2884.0	20449	417	209.8	6337	42	29670	853476
Delaware	2007	3957	2342.0	20454	341	203.9	6420	39	29216	864764
Delaware	2008	3912	2557.0	22045	371	211.5	6783	57	31385	873092
Delaware	2009	3597	1906.0	20836	395	189.8	6943	41	29685	885122
Delaware	2010	3392	1935.0	21593	326	204.4	7550	51	31078	899792
Delaware	2011	3231	1545.0	22001	307	171.6	7617	48	31163	908137
Delaware	2012	3228	1436.0	21832	243	162.7	7371	57	30639	917092
District of Columbia	1960	2966	2003.0	9905	111	140.3	4587	81	16495	763956
District of Columbia	1961	2955	2459.0	9732	100	176.4	4902	88	17093	763956
District of Columbia	1962	3005	2581.0	9855	82	200.5	5022	91	17458	784000
District of Columbia	1963	2851	3465.0	10395	87	213.9	6984	95	20844	798000
District of Columbia	1964	2605	5392.0	10920	96	282.1	8910	132	25222	808000
District of Columbia	1965	2635	5619.0	12576	140	358.8	9886	148	28081	803000
District of Columbia	1966	3177	6565.0	15719	134	458.3	10498	141	32782	808000
District of Columbia	1967	3143	8507.0	21425	172	711.9	14702	178	44634	809000
District of Columbia	1968	3103	11354.0	22169	260	1065.8	17950	195	51473	809000
District of Columbia	1969	3609	11190.0	31910	776	1549.6	22902	287	66002	798000
District of Columbia	1970	4089	11110.0	32638	720	1561.9	21740	221	65488	756510
District of Columbia	1971	3972	8732.0	26882	615	1514.4	18818	275	54432	741000
District of Columbia	1972	3897	5821.0	27603	714	1036.2	12801	245	46225	748000
District of Columbia	1973	3591	4713.0	30781	596	961.3	11801	268	47295	746000
District of Columbia	1974	2811	3924.0	25004	561	1098.3	14126	277	43054	723000
District of Columbia	1975	2812	3397.0	25892	520	1276.1	13164	235	42453	716000
District of Columbia	1976	2659	2952.0	24506	508	1003.4	11869	188	39327	702000
District of Columbia	1977	2594	2742.0	25646	402	964.5	11590	192	39978	690000
District of Columbia	1978	2546	3194.0	25744	447	939.6	12497	189	41435	674000
District of Columbia	1979	2964	3606.0	28819	489	1054.9	13452	180	45877	656000
District of Columbia	1980	3236	3568.0	31068	439	1400.6	16260	200	50896	635233
District of Columbia	1981	3432	3765.0	32845	414	1635.1	16832	223	53442	636000
District of Columbia	1982	3645	4086.0	33435	421	1448.0	14774	194	52295	631000
District of Columbia	1983	3646	3955.0	29405	406	1235.6	12483	183	45843	623000
District of Columbia	1984	4097	4374.0	27471	366	977.0	10954	175	42799	623000
District of Columbia	1985	4457	5025.0	24874	337	835.5	10005	147	39904	626000
District of Columbia	1986	4181	6105.0	25861	328	754.0	10815	194	42781	626000
District of Columbia	1987	5084	6297.0	25012	245	717.4	11244	225	42553	622000
District of Columbia	1988	5690	8633.0	28624	165	917.7	12300	369	49557	620000
District of Columbia	1989	5775	8291.0	29164	186	1083.1	11780	434	49235	604000
District of Columbia	1990	6779	8109.0	30326	303	1213.5	12035	472	50470	606900
District of Columbia	1991	6706	8135.0	29182	214	1215.6	12405	482	49722	598000
District of Columbia	1992	8568	9118.0	30663	215	1266.4	10721	443	50502	589000
District of Columbia	1993	9003	8062.0	31495	324	1229.6	11534	454	51091	578000
District of Columbia	1994	8218	8261.0	29711	249	1107.2	10037	399	48009	570000
District of Columbia	1995	7228	10193.0	32319	292	1239.0	10185	360	52697	554000
District of Columbia	1996	6310	9975.0	31385	260	1186.7	9828	397	51188	543000
District of Columbia	1997	5688	7569.0	26809	218	850.9	6963	301	41341	529000
District of Columbia	1998	4932	6501.0	24360	190	689.5	6361	260	37222	523000
District of Columbia	1999	4615	6652.0	21701	248	644.3	5067	241	33420	519000
District of Columbia	2000	4582	6600.0	21655	251	621.3	4745	239	33000	572059
District of Columbia	2001	5003	7970.0	22313	181	658.7	4949	231	35232	573822
District of Columbia	2002	4962	9599.0	21708	262	673.6	5170	264	36477	569157
District of Columbia	2003	4597	9906.0	18119	274	706.8	4671	249	32696	557620
District of Columbia	2004	3968	8408.0	14542	222	577.7	3946	198	26896	554239
District of Columbia	2005	3971	7720.0	14836	166	635.7	3577	195	26133	582049
District of Columbia	2006	4589	7321.0	15908	185	658.4	3835	169	27064	581530
District of Columbia	2007	3687	7606.0	17390	192	725.0	3926	181	28922	588292
District of Columbia	2008	3707	6465.0	19958	186	748.5	3788	186	30211	591833
District of Columbia	2009	3390	5532.0	19267	150	734.4	3696	145	28495	599657
District of Columbia	2010	3382	5055.0	19514	187	715.0	4233	132	28802	604912
District of Columbia	2011	3058	4457.0	21347	173	661.4	3850	108	29654	619020
District of Columbia	2012	3504	3661.0	23556	236	638.3	3519	88	30736	632323
Florida	1960	6126	9289.0	73603	403	80.9	39966	527	122858	4951560
Florida	1961	6755	8862.0	70655	398	71.7	37627	477	117144	5222000
Florida	1962	6294	9187.0	78266	318	63.3	40575	420	128028	5459000
Florida	1963	7272	9675.0	89034	398	71.1	46604	463	145313	5652000
Florida	1964	10503	11775.0	108307	589	86.9	54959	489	175041	5705000
Florida	1965	10951	12062.0	107733	771	88.6	55556	518	175351	5805000
Florida	1966	12653	14453.0	123424	871	99.9	62839	612	200716	5941000
Florida	1967	14006	17126.0	132298	913	130.9	73188	630	222612	5995000
Florida	1968	16220	19706.0	147745	1113	159.9	81743	731	249194	6160000
Florida	1969	16999	24331.0	161291	1347	162.8	86308	720	271930	6354000
Florida	1970	18819	26930.0	194216	1509	186.1	106036	860	327182	6789443
Florida	1971	22512	27652.0	215037	1708	190.6	118175	933	360864	7041000
Florida	1972	23663	26576.0	206962	1920	189.4	116516	924	350054	7259000
Florida	1973	25723	34542.0	234073	2447	222.3	142597	1180	411212	7678000
Florida	1974	28457	39065.0	318708	2910	275.2	185042	1191	542815	8090000
Florida	1975	33393	36991.0	354374	2986	239.7	196358	1130	587723	8357000
Florida	1976	34944	28605.0	343069	3055	186.4	164609	903	536283	8421000
Florida	1977	37960	29698.0	324601	3348	187.9	157195	859	511494	8452000
Florida	1978	43182	33400.0	338299	3960	206.0	170061	949	541760	8594000
Florida	1979	46124	38298.0	378099	4576	249.4	190884	1084	607281	8860000
Florida	1980	53254	45682.0	424223	5439	355.5	239825	1387	709730	9567112
Florida	1981	55407	45712.0	431222	5707	348.9	241536	1522	718470	10166000
Florida	1982	55413	44772.0	427462	5587	297.6	211932	1409	684166	10416000
Florida	1983	53797	43236.0	400796	5170	263.4	191902	1199	635934	10680000
Florida	1984	58125	46830.0	408153	5570	276.2	198446	1264	653429	10976000
Florida	1985	64165	59724.0	465792	6004	312.4	228402	1296	753918	11366000
Florida	1986	70668	69824.0	510496	6152	366.8	259331	1371	839651	11675000
Florida	1987	72896	81355.0	546466	6032	356.6	271346	1371	899167	12023000
Florida	1988	80857	94694.0	589215	6154	403.3	283960	1416	967869	12377000
Florida	1989	81683	102086.0	583702	6299	404.0	289254	1405	975042	12671000
Florida	1990	98902	106902.0	591210	6781	416.8	280832	1379	978944	12937926
Florida	1991	96047	104035.0	607222	6865	399.8	266313	1248	977570	13277000
Florida	1992	104827	111685.0	598093	7310	366.9	254755	1208	964533	13488000
Florida	1993	107479	122516.0	603784	7359	357.6	251063	1224	977363	13679000
Florida	1994	105679	127186.0	626578	7301	328.8	237341	1165	991105	13953000
Florida	1995	101302	111320.0	612311	6887	299.9	215657	1037	939288	14166000
Florida	1996	101122	103769.0	605448	7508	289.2	219056	1077	928273	14400000
Florida	1997	100926	107195.0	594492	7599	276.1	213926	1012	915613	14654000
Florida	1998	95447	104250.0	579752	7404	242.7	203105	967	887107	14916000
Florida	1999	89226	93191.0	534105	6990	211.6	181378	859	808674	15111244
Florida	2000	90008	89181.0	518298	7057	199.0	172898	903	780377	15982378
Florida	2001	90331	89917.0	516548	6641	200.7	176052	874	782517	16373330
Florida	2002	88476	88516.0	511478	6753	195.2	177242	911	777236	16691701
Florida	2003	85106	81563.0	505489	6727	185.4	170644	924	757696	16999181
Florida	2004	86199	78325.0	482484	6612	172.5	166332	946	727141	17385430
Florida	2005	88341	75303.0	472912	6592	169.6	164783	883	712998	17768191
Florida	2006	87851	76454.0	473774	6475	188.8	170873	1129	721101	18089888
Florida	2007	86372	73630.0	490783	6149	209.1	181836	1202	746249	18251243
Florida	2008	82848	63515.0	506902	5972	197.9	188472	1168	758889	18328340
Florida	2009	76112	50259.0	479867	5501	166.7	181884	1017	712010	18537969
Florida	2010	69523	41462.0	458454	5373	138.5	169119	987	669035	18838613
Florida	2011	66319	39621.0	461408	5273	134.3	170171	984	671200	19082262
Florida	2012	63929	37330.0	442095	5260	123.7	153563	1009	632988	19317568
Georgia	1960	4525	5813.0	27979	294	24.7	15461	469	49253	3943116
Georgia	1961	4360	6260.0	29746	380	28.3	17439	400	53445	3987000
Georgia	1962	4038	7852.0	30436	439	31.7	18872	422	57160	4100000
Georgia	1963	4823	8598.0	34843	396	34.1	19400	390	62841	4140000
Georgia	1964	5808	9949.0	37954	529	33.7	22706	503	70609	4294000
Georgia	1965	6403	8430.0	38428	586	29.8	21236	491	68094	4357000
Georgia	1966	6357	8104.0	42070	650	34.9	24580	504	74754	4459000
Georgia	1967	5792	9014.0	43900	561	37.3	26667	501	79581	4509000
Georgia	1968	6467	10846.0	47858	619	47.5	30317	636	89021	4588000
Georgia	1969	6995	12672.0	54897	794	62.4	32555	551	100124	4641000
Georgia	1970	8139	14164.0	62812	740	95.8	41301	702	118277	4589575
Georgia	1971	9291	14078.0	63173	1004	104.2	49003	745	126254	4664000
Georgia	1972	9628	14477.0	60689	984	134.3	51056	871	126222	4720000
Georgia	1973	10103	17153.0	66558	1236	158.1	60726	834	144437	4786000
Georgia	1974	10779	16945.0	81078	1323	176.5	71394	868	169417	4882000
Georgia	1975	12442	16637.0	110762	1251	166.5	77867	711	205266	4926000
Georgia	1976	12022	15888.0	130130	1240	142.4	71984	692	218002	4970000
Georgia	1977	12946	15036.0	109554	1570	140.5	68205	593	192795	5048000
Georgia	1978	13432	18126.0	124880	1928	166.3	75022	731	218028	5084000
Georgia	1979	14562	21304.0	145758	2216	213.7	81579	877	248641	5118000
Georgia	1980	16189	20115.0	160764	2391	197.6	91773	743	272652	5400851
Georgia	1981	16267	18635.0	171170	2362	196.4	93121	960	282926	5569000
Georgia	1982	15292	17579.0	165049	2242	154.6	84469	713	267097	5639000
Georgia	1983	15408	16050.0	143398	2021	144.2	72614	483	232062	5732000
Georgia	1984	16619	17060.0	147251	2356	144.1	70310	546	234621	5837000
Georgia	1985	17292	22050.0	171950	2587	164.2	81070	620	275070	5976000
Georgia	1986	19449	26264.0	182171	2678	213.9	88695	686	297130	6104000
Georgia	1987	19438	30637.0	197302	2681	209.2	96572	735	324511	6222000
Georgia	1988	23278	35502.0	223768	2970	243.6	103106	748	362376	6401000
Georgia	1989	25937	42075.0	255578	3150	271.1	110215	820	407868	6436000
Georgia	1990	27690	43637.0	240623	3472	263.5	104905	767	389165	6478216
Georgia	1991	27483	40489.0	240359	2800	268.2	100317	849	381165	6623000
Georgia	1992	28835	38913.0	246619	3057	249.8	97402	741	382934	6751000
Georgia	1993	29628	41076.0	246849	2448	248.0	90423	789	378348	6917000
Georgia	1994	28249	39312.0	256208	2448	222.6	81406	703	376926	7055000
Georgia	1995	29318	43809.0	264872	2539	205.2	76324	683	385005	7201000
Georgia	1996	28879	46215.0	288803	2357	205.4	81968	630	416986	7353000
Georgia	1997	27044	44572.0	262263	2328	206.7	81320	563	388155	7486000
Georgia	1998	26514	42538.0	255459	2322	187.2	75720	618	373717	7642000
Georgia	1999	25721	40120.0	247834	2319	166.4	71429	583	359383	7788240
Georgia	2000	25450	38702.0	240440	1968	161.9	68488	651	347630	8186453
Georgia	2001	24491	37589.0	238484	2180	171.3	71799	598	347872	8405677
Georgia	2002	23125	38036.0	234591	2108	157.2	73932	606	346559	8544005
Georgia	2003	22501	43392.0	247196	2234	161.9	79001	657	369589	8676460
Georgia	2004	23561	44238.0	249426	2387	153.1	82992	613	376656	8918129
Georgia	2005	23977	44477.0	249594	2143	153.7	84463	564	378534	9132553
Georgia	2006	26469	43127.0	234445	2169	165.6	85140	605	362712	9363941
Georgia	2007	26708	42518.0	238436	2198	181.2	90294	720	371248	9544750
Georgia	2008	26571	39644.0	247709	2334	183.9	100564	640	387917	9685744
Georgia	2009	24553	33163.0	229216	2323	148.9	98606	566	360985	9829211
Georgia	2010	24034	30341.0	226161	2107	127.4	96947	555	353449	9712157
Georgia	2011	21881	29678.0	231543	2066	125.0	96014	549	357235	9812460
Georgia	2012	22423	28536.0	223004	2124	125.6	86789	581	338329	9919945
Hawaii	1960	33	1708.0	9369	21	10.9	3328	15	14405	632772
Hawaii	1961	51	2003.0	10498	25	10.7	3909	15	16410	657000
Hawaii	1962	99	2213.0	10693	17	17.3	4485	20	17391	693000
Hawaii	1963	105	1674.0	10812	18	11.5	4944	12	17430	694000
Hawaii	1964	447	1803.0	11301	18	13.6	5880	15	18984	701000
Hawaii	1965	329	2581.0	13078	6	18.7	6974	23	22633	711000
Hawaii	1966	387	2292.0	14152	35	21.6	8111	21	24555	718000
Hawaii	1967	390	2987.0	15392	37	19.8	8516	18	26895	739000
Hawaii	1968	408	3935.0	19323	56	22.6	10610	22	33868	778000
Hawaii	1969	278	4255.0	20692	97	35.5	10360	27	35307	794000
Hawaii	1970	332	4474.0	23914	91	63.3	11211	28	39599	769913
Hawaii	1971	916	4476.0	25425	138	93.0	11339	42	41240	789000
Hawaii	1972	583	3223.0	22029	172	55.4	10805	55	36057	809000
Hawaii	1973	387	3635.0	23552	168	83.7	12775	44	39962	832000
Hawaii	1974	441	4964.0	29584	221	121.6	15117	70	49665	847000
Hawaii	1975	504	4530.0	29909	214	127.6	15802	67	50241	865000
Hawaii	1976	590	4808.0	32544	209	133.0	16690	55	54042	887000
Hawaii	1977	574	4380.0	35088	228	128.0	17108	64	56576	895000
Hawaii	1978	574	5120.0	39087	232	173.6	17381	60	61588	897000
Hawaii	1979	601	6546.0	40580	296	184.5	16538	66	63664	915000
Hawaii	1980	635	5905.0	45564	335	190.2	17822	84	69291	964680
Hawaii	1981	584	4211.0	40699	340	148.4	16726	47	61636	979000
Hawaii	1982	609	4181.0	42248	342	156.9	16477	31	62906	994000
Hawaii	1983	891	4297.0	38920	301	130.0	13636	57	56853	1023000
Hawaii	1984	857	3635.0	38329	314	115.9	12609	34	54573	1039000
Hawaii	1985	912	2980.0	37357	310	99.4	12164	43	52501	1054000
Hawaii	1986	1095	3486.0	39922	329	106.3	14218	51	57626	1062000
Hawaii	1987	1345	3964.0	43678	393	98.0	12515	52	60157	1083000
Hawaii	1988	1492	3978.0	44946	355	84.1	13726	44	62650	1093000
Hawaii	1989	1530	4410.0	47374	496	83.2	14939	53	66723	1112000
Hawaii	1990	1696	4217.0	46735	360	91.4	13611	44	64563	1108229
Hawaii	1991	1338	3814.0	47195	375	86.9	14011	45	65020	1135000
Hawaii	1992	1365	4351.0	50544	440	99.2	13006	42	67901	1160000
Hawaii	1993	1408	5283.0	51912	394	103.6	13310	45	70505	1172000
Hawaii	1994	1461	6383.0	55260	359	103.6	14029	50	75672	1179000
Hawaii	1995	1564	8199.0	59907	336	130.8	13832	56	81938	1187000
Hawaii	1996	1350	7157.0	54701	326	135.6	12781	40	74639	1184000
Hawaii	1997	1478	6468.0	48984	371	118.2	12741	47	68193	1187000
Hawaii	1998	1345	5594.0	43914	352	102.7	11169	24	60677	1193000
Hawaii	1999	1343	4660.0	40458	354	88.1	9421	44	54539	1185497
Hawaii	2000	1450	6114.0	43254	346	92.7	10665	35	60033	1211537
Hawaii	2001	1534	6743.0	44925	409	93.1	11162	32	62830	1227024
Hawaii	2002	1656	9910.0	49344	372	97.5	12722	24	71976	1240663
Hawaii	2003	1843	9651.0	44807	367	93.5	11409	22	65867	1248755
Hawaii	2004	1903	8620.0	41078	333	74.8	10827	33	60525	1262124
Hawaii	2005	1885	9135.0	42188	343	78.6	9792	24	61115	1273278
Hawaii	2006	2090	7739.0	37784	353	89.0	8724	21	54247	1285498
Hawaii	2007	2021	6283.0	37494	377	87.4	9089	24	52866	1283388
Hawaii	2008	2036	5116.0	31424	363	84.2	9404	26	45944	1288198
Hawaii	2009	2112	4857.0	33415	385	79.5	9244	23	47516	1295178
Hawaii	2010	2136	5280.0	31681	377	78.1	8706	25	45667	1363359
Hawaii	2011	2098	4469.0	31240	353	72.1	8165	20	43874	1378129
Hawaii	2012	1976	3605.0	31233	285	74.7	7979	29	42817	1392313
Idaho	1960	99	667.0	8883	48	13.8	2011	16	11561	667191
Idaho	1961	100	773.0	9540	44	9.4	2203	14	12516	684000
Idaho	1962	125	830.0	9939	25	9.0	2458	21	13227	698000
Idaho	1963	218	700.0	9939	39	12.2	2405	18	13044	713000
Idaho	1964	397	670.0	10000	41	10.3	2285	28	12955	692000
Idaho	1965	371	708.0	10035	38	10.1	2483	14	13226	692000
Idaho	1966	320	716.0	10076	66	7.8	2706	21	13498	694000
Idaho	1967	311	789.0	9217	61	10.9	2837	30	12843	699000
Idaho	1968	360	833.0	10287	59	11.8	3318	16	14438	705000
Idaho	1969	600	944.0	13603	72	16.7	4236	14	18783	718000
Idaho	1970	612	1028.0	15784	88	20.5	4803	33	21615	713008
Idaho	1971	653	1219.0	18109	77	22.3	5430	24	24758	732000
Idaho	1972	782	1390.0	17678	118	20.6	5705	29	24773	756000
Idaho	1973	928	1594.0	17231	109	26.9	6536	20	25361	770000
Idaho	1974	989	1710.0	21441	128	37.9	8004	45	31155	799000
Idaho	1975	1151	1829.0	21741	132	42.0	8717	43	32287	820000
Idaho	1976	1353	1913.0	23076	155	40.0	8615	44	33604	831000
Idaho	1977	1478	2036.0	22279	166	39.6	9005	47	33320	857000
Idaho	1978	1509	2140.0	21917	169	40.0	9117	47	33174	878000
Idaho	1979	1986	2460.0	23577	186	43.3	9729	49	35766	905000
Idaho	1980	2275	2235.0	28243	211	46.8	11691	29	42169	943629
Idaho	1981	2114	2055.0	27423	198	37.7	11255	43	40733	959000
Idaho	1982	2025	1688.0	25256	160	30.3	9958	24	36902	965000
Idaho	1983	1875	1687.0	24979	181	27.3	9206	35	35872	989000
Idaho	1984	1890	1509.0	24138	187	24.4	8751	34	34398	1001000
Idaho	1985	1877	1829.0	26170	192	26.8	8917	22	36916	1005000
Idaho	1986	1785	1818.0	28081	201	21.3	10065	32	39964	1003000
Idaho	1987	1690	1671.0	27923	175	24.2	9748	31	39342	998000
