song_id	album_id	song_title	year	duration	loudness	artist_id	hotttnesss
SOVGBEK12A8C134E04	152247	4 Sea Interludes Op. 33a: Storm		315.27138	-16.753	ARBH0MS1187FB36311	
SORJOMF12AB0186F78	644965	I Need You Now		275.06893	-4.376	ARTXEZN1187B9B8190	
SOVTGXQ12A6D4FB9CA	64098	Atmosphere Station	1986	191.81669	-38.525	ARBM57Q1187B9AF97C	0.5452302939
SOLKTEK12AB018BE1A	570488	Walk Away	2009	177.24036	-1.843	ARED2DG1187FB3CB4D	0.4471357963
SODYZIU12A8C13FBD9	223563	Shadows That Move	2001	233.58649	-3.937	ARMQHX71187B9890D3	0.784194616
SOJRCDU12AB0189D27	466577	Smile	2000	38.3473	-16.006	ARNIFX51187FB418EA	0.214253449
SOBMHTY12AC9097B7C	785416	Mountains Of Mourne		100.85832	-19.794	AREW1KO1187B98E42E	0
SOZWHVZ12A6D4F90E7	53563	Kite Live from Sydney	2007	485.19791	-7.614	ARUJ5A41187FB3F5F1	
SOQAHUW12AB0181F04	508052	Loco (Crazy)		239.01995	-10.274	ARE2BVT1187B9AC9A2	
SOVHRBI12A81C22E02	282711	Ever Be	2007	288.49587	-5.912	ARMBTFC1187FB56343	
SOHULHF12AB017F6CF	443790	Oh Look Misery		151.53587	-7.108	AR97EHA1187B98AD5F	0
SOFWWGY12AB0185BC5	708314	Yesterdays		160.28689	-15.578	ARFTMGO1187B9A777A	
SOEETVW12A6D4F93B8	27997	Teacher's Pet		181.55057	-9.334	AR5J8XN1187B9B712E	0.6217655825
SOJTIKK12A8C13B15E	263915	Palmer enquête	2004	70.26893	-16.942	AR4B3RX1187B9A868A	
SOQBQWN12AB0186782	585535	Go To Hell		173.24363	-6.021	ARE1N571187B98A47D	0.6068163272
SOKLQWF12A8C1423F2	428274	Moon River - Original		155.74159	-13.135	AR8XG9J1187FB418C1	0
SORQLMX12A8C133FCD	150354	La Plus Bath Des Javas		148.03546	-6.893	ARHSS201187B98A8CC	
SOCLQKJ12AF72A4AB0	556140	Infidel		94.06649	-9.506	AR02PUA1187FB52574	
SODWXQV12A6310F10D	314	English Summer Rain	2003	241.52771	-7.255	AR6892W1187B9AC71B	0.8737024949
SORKRKK12A8C13C12F	157419	Spanish Shuffle (Album Version)		226.82077	-7.684	ARGNGRI11E2835D567	
SOQPPKZ12A58A7B1EC	448373	Intro	2009	106.52689	-12.385	ARQDYV0119B866800F	0.3231121209
SOXSUNF12A8C134195	146292	Empress So Divine	2002	224.28689	-4.779	ARN5W1B1187B98BE10	0.5375039042
SOVRJYX12AB01844E1	509726	Terapia De Amor Intensiva	1988	340.29669	-11.356	ARBJSO81187B9BA09B	0.547324832
SOMOHEI12AB018785F	467695	Haunting		216.55465	-8.147	ARETCTY1187FB4C033	0.4943573243
SOOGRLD12A8C132B2F	287672	Lies Of Hate	1998	279.2224	-6.582	ARQXR6R1187FB46FD6	0.3603705827
SODAEVD12AB01886BB	662561	The First Noel		158.56281	-16.527	ARP8TSJ1187FB54852	0
SOAESJW12A8C137CC2	206882	Musical Episode	2005	234.44853	-10.173	AR3PN3R1187FB4CEBD	0.345802234
SOHCYVK12AB017BBF2	493266	Beautiful Brown eyes	2001	155.95057	-14.123	ARQGYP71187FB44566	0.4626431826
SOCWXYM12AB018BDF3	577462	Drop the Bass		233.53424	-5.483	ARHVU591187B99F46A	0
SOSYVIZ12A8C141964	611258	The Last Word (Amended Version)	2000	256.80934	-7.307	ARV2V751187FB4330F	0.4051157217
SOTVEKK12A8C1392E1	293884	Hard Times	1984	234.65751	-12.75	ARX9YIP1187B98A656	
SOHGAJH12A6D4F8F58	47335	Just As Much As Ever		163.76118	-10.328	ARPPURC1187B990FB7	
SOCTSJA12AC9618325	692436	Filipino Baby		159.03302	-9.668	AR0X3JJ1187FB3A9A7	0
SOTYCYE12AC468AA08	783225	The Boss		214.04689	-5.444	ARYECMK1187FB5C081	
SOAKXET12CF5F86E71	386120	Escapist	2007	301.06077	-4.144	AR74Q3R1187B9B24C3	
SOYDHCW12A6D4F9A2E	63865	Jeffrey's Dark Side	1987	109.37424	-18.349	AR1PCLK1187FB5BBFF	0.6153722557
SOGBJSK12AB018D052	582102	Someone to Watch Over Me		151.82322	-20.964	AR0G47L1187B98CC6D	
SOSTFTW12A8C13B84A	165664	Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente		287.11138	-11.877	ARKUP6H1187FB3F8E3	
SOLHFZF12AB018AB3E	762292	Pinned To The Ground (album version)	2002	239.98649	-5.627	ARHRP6Q1187FB3F016	0.1938578025
SOZEHMC12A6D4F9F30	128122	Always And Never (Album Version)	2005	229.642	-1.998	AR10USD1187B99F3F1	0.6586239273
SOYHNTG12A6D4F5703	532741	Myth Takes	2007	143.98649	-7.901	ARTW7I31187B9A4CA9	0
SOGBRIU12A582A214C	530802	Carpe PM		153.20771	-8.798	ARQCMZ01187B99342C	0.1947352294
SOLCPEB12A58A7BF47	327425	Who Shot Ya (Amended Album Version)	2007	316.65587	-5.934	ARSZ6MA1187FB43D29	0.2742817042
SOFOGMR12A8C140FFF	171820	Poor Tom (Album Version)	1982	182.09914	-10.7	ARDIBRT1187B9AF176	0.3127699195
SOBJYXZ12A8AE45FF1	382970	Wounded Hearts	2008	205.21751	-4.332	ARY80281187FB3E380	0.4196742788
SOGJSEF12AB01847D4	663608	Love's Been Good To Me		131.05587	-15.672	ARXSPYZ1187B98972A	
SOCVGQS12A8C13D7DF	216819	When Morning Comes To Town	1989	316.73424	-15.54	ARR2TI31187FB380FE	0.5316127692
SOGVRHK12A8AE47FFB	281210	Estate		431.64689	-14.621	ARNILB71187B99EC88	
SOGGYSM12A58A79111	495430	Freedom Enough (From Silent Mother Nature)		183.37914	-11.428	AR0OEYB1187FB4A81E	0
SOHCENZ12A8C13AC85	99987	Hai Shava	1993	324.51873	-11.273	ARH4N0N1187FB3E1F1	
SOIKVVS12AB0184063	662558	Nutty Block	1991	172.01587	-9.745	ARDQO721187FB3C6D9	0
SOYCTBG12A8C144341	375715	Until You Love Someone	2005	165.66812	-10.917	ARIFGKC1187B9B04D5	
SOMCCPJ12A8C142B6B	380099	Part One From Triomusic	2004	377.67791	-21.787	AR4IWYN1187FB47DF6	0
SOVKCDB12A6D4FB2AB	60518	Hello Young Lovers (LP Version)		145.00526	-14.449	AR9YQN31187FB45B34	
SOONOZL12A6D4FC475	345570	Same Man	2006	153.28608	-7.535	ARV3IN31187FB4AAAE	0.7215726608
SOIHZMH12AB017DF93	441344	Quiero Ir Ao Mar	2005	215.35302	-10.918	ARCID1N1187FB51DA0	
SOCQJBX12AF72AA6F2	287318	The Owl and the Pussy-cat		156.70812	-21.25	ARKCTSM11F4C83C839	
SOMWLCK12A8C135D69	285631	Set You Free This Time	1998	168.38485	-12.77	AR7JBP41187FB3EA8A	
SORHXYU12A8C13716B	150516	Bloco Da Solidao (1996 Digital Remaster)		150.25587	-15.574	ARAHQDS1187FB55275	
SOEMLQO12AB01808B6	332859	Will You Love Me Tomorrow	1960	159.76444	-9.79	ARALP6I1187B989E27	
SOITEVV12A6D4F5969	79227	Stille nacht_ heilige nacht		230.26893	-32.017	AR23EC41187FB4805D	
SOWNSZY12AB0180BCF	555209	Nine Ways		465.60608	-5.533	AR8JSAL1187FB3CE7E	0.5829184585
SOQKKPE12A8C13C2CD	512607	Northern Downpour (Album Version)		247.77098	-8.901	ARL6FF81187FB5A916	0.352232225
SORJXPY12AB0182839	331289	Bad Seed		165.98159	-15.915	AR9EZGO1187B9A401F	0.2740735781
SOIRGRL12AB0186BC2	552899	Exchange	1995	368.16934	-8.489	ARLDW6Z1187FB3F2A0	0.3195659869
SOEGTAN12A6D4F8726	34505	Marie D'Aquitaine		176.27383	-13.366	ARKA2YS1187B9A4060	
SODTRPJ12A8C1377E9	355081	Oh My God	2000	266.4224	-5.947	AR1QXAQ1187FB47FAC	0.6362872244
SOKPFTZ12A6D4FA141	51405	Joy To The World		111.0722	-13.826	ARKSBCO1241B9CE46E	
SOFVRCJ12AB018B4DA	711137	Hoochie Coochie Man	1989	313.7824	-11.488	AR76DOS1187FB5AE78	
SORWMLD12A8C137D1A	291030	Ftei O Erotas		265.37751	-9.28	AR4OHL91187B9B2EB9	
SOFHQCR12A8C138A74	160060	The Second Summer Of Love	1989	167.20934	-7.928	AR6QQY41187B990574	
SOCPGVG12AB018AA84	569125	Prelude And Fugue In C Major BWV 531 : Fugue		240.61342	-14.367	ARN8NCB1187FB49652	
SOYUFEN12AB018BF99	816238	Don't Phunk With My Heart		356.41424	-7.598	AREHMUC1187B98B91B	
SOLWQFA12AB01899E8	650697	Give It What U Got	2007	260.28363	-2.939	ARXG6L11187FB5695E	
SOAMXQV12AB018775F	570453	Dancing To A Standstill		256.39138	-8.632	ARO2EDF1187B993BD8	
SOENDOQ12A8C139A41	296873	Isla del Luna	1999	316.49914	-14.544	ARU0HTX1187B98B4C6	0.7613032181
SOWHAEF12A8C13EF0C	163436	Spirit		252.57751	-7.605	ARVMPJC1187FB3B954	
SOTTXNS12AB0187861	424081	Another Long One	1989	224.60036	-13.256	ARDW5AW1187FB55708	0.4251246583
SOXSLOL12AB0188039	755801	Leng Jing		214.12526	-7.225	ARHNL9K1187FB5730C	
SOQLGFP12A58A7800E	249138	OAKtown		259.44771	-8.422	ARD7TVE1187B99BFB1	0
SOPVXLX12A8C1402D5	307477	Larger Than Life	1999	236.25098	-5.12	AR3JMC51187B9AE49D	
SOAOIBZ12AB01815BE	627950	I Hold Your Hand In Mine [Live At Royal Albert Hall]	2000	43.36281	-23.996	ARPBNLO1187FB3D52F	0
SOZHPGD12A8C1394FE	298719	Baby Come To Me		236.93016	-8.041	AR9AWNF1187B9AB0B4	
SOSLAVG12A8C13397F	281563	Den Pai Alo		243.82649	-10.957	AROGWRA122988FEE45	
SOTTDKS12AB018D69B	671475	It Wont Be Christmas		241.47546	-14.835	ARMBR4Y1187B9990EB	0
SOMVWWT12A58A7AE05	251703	Knocked Out Of The Park		183.17016	-22.289	ARQ9BO41187FB5CF1F	
SOQVMXR12A81C21483	274876	Salt In NYC		424.12363	-10.683	ARKULSX1187FB45F84	
SODUJBS12A8C132150	282933	Wessex Loses a Bride		111.62077	-18.703	ARI2JSK1187FB496EF	
SOBBXLX12A58A79DDA	338931	Erica (2005 Digital Remaster)		138.63138	-9.672	AREDBBQ1187B98AFF5	0
SOTUKVB12AB0181477	488293	Blessed Assurance	1993	270.602	-10.754	AR7ZKHQ1187B98DD73	0.4733465411
SOOJPRH12A8C141995	173863	Loaded Like A Gun		173.19138	-8.372	ARBGXIG122988F409D	
SOBCOSW12A8C13D398	300163	Rumba De Barcelona		218.38322	-4.37	AR7SMBG1187B9B9066	0.4004434662
SOQOTLQ12AB01868D0	726003	Clementina Santafè		153.33832	-15.599	ARGCY1Y1187B9A4FA5	
SOBKWDJ12A8C13B2F3	102907	Wild Rose (Back 2 Basics Mix)		230.71302	-6.358	AR36F9J1187FB406F1	
SOFNOQK12AB01840FC	464781	Kutt Free (DJ Volume Remix)		407.37914	-7.884	ARNNKDK1187B98BBD5	0
SOGVQGJ12AB017F169	546323	Ten Tonne	2005	337.68444	-5.134	AR62SOJ1187FB47BB5	0.3920087715
SOFFKZS12AB017F194	542173	A Higher Place (Album Version)	1994	236.17261	-4.954	ARBEBBY1187B9B43DB	
SOBAYLL12A8C138AF9	293755	Sono andati? Fingevo di dormire		511.16363	-26.358	ARDR4AC1187FB371A1	
SOLEYHO12AB0188A85	555533	Got My Mojo Workin		338.23302	-15.672	ARAGB2O1187FB3A161	
SOPEGZN12AB0181B3D	339485	Get Your Head Stuck On Your Neck		45.66159	-21.593	AREDL271187FB40F44	
SOXILUQ12A58A7C72A	615284	Jenny Take a Ride	2004	207.43791	-11.255	ARP6N5A1187B99D1A3	0.419125893
SOTCKKY12AB018A141	769648	Sonnerie lalaleulé hi houuu		29.54404	-11.494	ARGSAFR1269FB35070	
SOSWKAV12AB018FC91	772527	Midnight Star		335.51628	-7.427	ARULZCI1241B9C8611	
SONSKXP12A8C13A2C9	92936	Native Soul	2003	197.19791	-16.113	AR0IAWL1187B9A96D0	0.2538347361
SOUPIRU12A6D4FA1E1	272703	Der Kleine Dompfaff		152.92036	-9.843	ARJIE2Y1187B994AB7	
SODREIN12A58A7F2E5	56617	A Whiter Shade Of Pale (Live @ Fillmore West)		326.00771	-17.492	ARLTWXK1187FB5A3F8	0.6624931608
SONWXQJ12A8C134D94	282914	The Ballad Of Sleeping Beauty	1994	305.162	-6.301	ARNF6401187FB57032	0.5996603576
SOWQTQZ12A58A7B63E	186934	Streets On Fire (Explicit Album Version)		279.97995	-6.294	ARPFHN61187FB575F6	0.8888135379
SOLYIBD12A8C135045	288454	Music is what we love		261.51138	-7.64	AR051KA1187B98B2FF	
SOINLJW12A8C13314C	190811	City Slickers	2008	149.86404	-18.341	AR8IEZO1187B99055E	
SOGDBUF12A8C140FAA	559989	Intro	2003	75.67628	-22.752	AR558FS1187FB45658	0.4274465715
SORRZGD12A6310DBC3	1818	Harajuku Girls	2004	290.55955	-4.169	ARVBRGZ1187FB4675A	0.6846130855
SODAUVL12A8C13D184	219272	Prognosis	2000	363.85914	-6.977	ARWB3G61187FB49404	0.6406840303
SOFCHDR12AB01866EF	560818	Living Hell		282.43546	-14.041	AREVWGE1187B9B890A	0.3347065491
SOHUTDD12AB018A94F	715197	Small World		135.31383	-16.994	AR2JD2Z1187B998A90	
SOHNDEQ12A6D4F9FBE	395333	Truck Driving Man/Down In The Caribbean		221.30893	-12	AR7TTCH1187FB3F95C	
SOLCALW12A8C132870	138157	Swallow The Knife (Live) (Segue)	2005	75.57179	-7.626	ARF6ZTO1187FB3684F	0.2150803185
SOPOIQJ12A6701C8CF	15327	Mayday	1998	338.1024	-6.318	ARPYBWQ1187B989C0D	0.4014867114
SOUMWOQ12A8C13A949	296872	Lake Of Dreams	1998	298.10893	-12.811	ARU0HTX1187B98B4C6	0.6738755724
SOIUJEF12A8C13C878	307149	Because Of You	1999	170.84036	-9.448	ARUE3AK1187B9AC923	
SOXXFEW12AB017F2A8	386702	Un Peu D'Amour Et D'Amitié		215.37914	-10.398	AR6W9T51187B9A8B8E	
SOLUIMX12AB0189599	658324	Rattlesnake!	2008	213.49832	-5.537	ARQ05GM1187B990512	0.590252715
SODLRRT12AB0189535	463518	Disappeared		351.08526	-7.513	AR1Y2PT1187FB5B9CE	0.4287022625
SOCTPFZ12AAF3B45AE	323381	Doppelgänger [Qliphothic Phantasmagoria]	2000	658.02404	-17.16	ARXN7S71187B9941BE	
SOPDILX12AF72AA3C2	708200	Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix)		474.61832	-9.788	AR1072G1187FB5B351	
SOMYOQU12A8C13C2B4	212353	Ghost Town Rituals (Album Version)	2006	305.89342	-4.053	ARXIIEY1187FB44EAF	0.3347065491
SOWETWO12A6D4FA5F3	48411	Morning Glory		301.92281	-3.159	ARBUOOR1187B997391	
SOFGVWR12A8C141D19	748222	Rudolph The Red-Nosed Reindeer		135.52281	-13.781	ARQ9BO41187FB5CF1F	0
SOADEBB12A8C1345D9	252341	Tomorrow Gone	2003	179.9571	-10.968	ARGC7FQ1187FB409CC	
SORZLRP12AB017D68D	588630	I don't Want to Be Alone Tonight		269.76608	-6.996	ARRS5961187B99F9DE	0
SOMGTTY12AB0185986	691036	Just A Little Lovin' (Will Go A Long Way)	1967	166.16444	-14.014	AR14CJ91187FB3A994	
SOIKYMH12AB0186452	665347	Shameless	2007	221.67465	-2.838	ARJV0U41187B9AB715	0.2707759989
SOILUPR12AB0186FC1	678270	And I Love You So		212.94975	-15.046	AR502DZ1187B98F8E1	
SOAXGUT12AB0184D53	463706	L' Envers Du Décor	1999	261.74649	-15.008	ARWI6LR1187FB46E9F	0.3409227559
SOWHNGE12A8C133D07	282385	Quiet Time	1993	307.33016	-8.916	AR0AVIB1187FB37D01	
SOLULNS12A8C13008E	597320	Little Sister	1998	225.67138	-6.908	AR7OCK81187B98D1F1	0.2658610492
SOPMNJT12A8C13AC24	104062	Song For Mom (LP Version)		296.14975	-9.371	ARABFU01187FB46712	
SOPLBWU12AB01894DE	647842	All Over Me		203.67628	-5.234	ARF88UQ1187FB5A3E9	
SOJFCDO12AB01852EE	420785	I Hate You		56.42404	-2.704	ARQZTGO11E8F5C0768	0
SOISHVF12A8AE496BB	138009	From The Blind (LP Version)	2006	230.86975	-3.325	AR08GQF1187B98E316	
SOLEQYS12AB017D59D	483228	Misanthrope		134.03383	-8.933	ARZGMLE11F4C840C9D	0
SOPHMAS12AB0186B88	516641	Chains Chains (Live In Hammersmith)		212.61016	-8.548	AROATPL1187FB48E12	
SOVCZHI12A6D4FAB0D	123825	The Date (Remix By Ana Rago)	2002	188.39465	-18.397	ARBXIDR1187B9AB77E	
SOFZJFU12A8C1420A1	611925	As My Fire Flies		152.99873	-7.812	ARYCP7D1187B99516B	
SOEWJWO12AB01865EB	369886	We Wish You A Merry Christmas		233.03791	-8.499	ARVN9FZ1187FB393F1	
SOISSLO12AC96185B0	601992	Böse	1991	149.99465	-5.165	ARMD6JB1187FB3B0E7	
SOCYAKZ12AB018708F	367900	Saturday Night Is The Loneliest Night In The Week		152.0322	-10.274	ARFAGIR1187B997EA1	
SOAXABK12A8C13C76F	158078	A Mi No Me Importa		200.48934	-12.708	AR6C8EJ1187FB3F473	
SOOBSJW12A6D4FA2B2	124147	BYOB (Explicit Album Version)	2007	193.64526	-5.797	AROHMXL1187B9AF4B2	0.3041695034
SOWFQKL12AB017D754	452242	Le Presbytère n'a rien perdu de son Charme		158.82404	-22.35	ARWNRBH1187B9B7E68	
SOACHGQ12AB018590E	508063	Ven Morena	2003	173.68771	-7.113	ARRVUWA1187B9A0FE2	
SOKQFOM12A8C13E738	222208	Brighton by the Sea		269.40036	-7.467	AR0LVFQ1187B9A84E0	
SOZEMEV12A6D4F9317	126280	CHAOS INTRO		176.90077	-18.724	ARZCEOJ1187B9A91C0	0
SOQGZBE12A8C139160	204315	Bloody Pig Pile (Live)	2002	196.72771	-5.386	ARD2NDU1187B99B615	0.5287824809
SONMGHJ12A8C137426	244757	Hex Breaker	2009	281.46893	-4.583	AREJO121187B995676	0.4251246583
SOFRROW12A6701CBEA	152147	The Melting Moon (Edit)	2004	224.20853	-5.893	AR5WPYF1187B9B40DA	0.5249690553
SOIMFZR12AB017F041	437901	Hawaiian Chimes		170.31791	-17.805	ARN5BHA1187B99E072	0
SOCPSFM12A8C136A50	235400	Turn Around		361.53424	-4.228	ARUZL121187FB4B42D	0.2555198044
SOPWBZR12AB017C46D	623410	L'accordéoniste	1999	182.04689	-7.693	ARW040W1187FB51082	
SORSTBQ12A8C144986	380552	Tumba Tumba	2000	367.43791	-6.622	ARQ7XJG1187B991CEC	0
SOSVQVA12A8C137DEA	263855	Why don't you eat where you slept last night ?		175.90812	-19.263	AR7S48C1187B99711E	
SOHXSRS12CF530E601	389989	Suffocating Under Words Of Sorrow (What Can I Do)	2005	215.53587	-2.315	ARM7C1Q1187FB471C8	
SOETFVQ12A8151E8B3	273745	Im Moving On		234.70975	-8.299	ARYHTYH11EBCD7C884	
SOAFUDP12A6D4F7211	29321	Deep Night/Softly As In A Morning Sunrise (Medley)		340.11383	-12.752	AR7UOUK1187B99078C	0.5254971189
SOQZWXR12AB017FDE3	627807	Let Me Show You [I Just Want To Make You Smile]	1983	280.13669	-13.078	ARGEKDX1187FB3A5BF	0.5033812362
SOTNQRU12A8C131FEF	284078	Monster For Music		170.52689	-10.231	ARNQESK11F4C83FD6F	
SOGXQRO12A8AE47D50	350343	Complain	2006	212.71465	-11.26	ARN03F71187FB4E3F4	0
SOFDHHB12AB0187788	814253	Daydreaming [Jakwob Remix]	2009	277.2371	-3.573	ARJ9B1V1187FB4DD1F	0.573019828
SOOCMUD12AC4686532	735109	Dansende Foran Speilet		120.92036	-25.146	ARSS1OZ1187FB54440	
SOPDAMI12A58A782EA	23176	Ease	1985	492.30322	-12.091	ARDG9Z71187B997023	0.6392484892
SORZHIP12A8C13EEB8	216087	Everchanging	2001	260.8322	-8.576	ARZWK2R1187B98F09F	
SOIHMBZ12AC4688FD5	743543	Too much informa	2005	203.96363	-6.832	ARNNQ9E1187FB3C82F	
SOSLSTE12AB0180800	645036	L'insidieuse (Live)		309.65506	-13.481	ARWI6LR1187FB46E9F	0.2669551863
SOWEMDM12AC3DFA56B	594771	So Hot	1994	81.97179	-6.746	ARWSMC91187B9AD369	0.2998774883
SOOUWXD12AB0181D16	540711	Youlan_ Lonely Orchid (solo guqin)		757.99465	-16.077	ARZAXOR11F4C83EB65	0
SOONDHS12A58A7CADA	555131	Forbidden Fruit		196.49261	-10.324	ARFK98R1187B9B0552	0
SODYVBO12AB017C3A5	619435	Recorda-Me		352.57424	-13.456	ARU9Q5Q1187FB3D6EB	
SOXKVHN12AB0184051	639500	Lady Of Your Calibre		221.83138	-12.084	AR57Z841187B9B7D7D	
SOLZTXD12AB0189AEB	519747	Italian For Goodbye (skit)	2004	11.59791	-19.461	AR82DJK1187B991107	
SOKBJCQ12A6D4F9DCB	65820	Anti Geroi	2006	281.88689	-6.608	ARMUC731187B9A172D	0.4079017172
SOXLVKX12A6310E1C9	133	Stronger Than Me	2003	256.10404	-7.758	ARWD25M1187FB4C563	
SOOWWPQ12AB018E4B7	679314	Only For The Young	2009	345.23383	-8.832	ARYF20K1187B9B76BD	
SOIOEMI12AB0182C50	654066	T'as 16 ans demain		122.69669	-7.458	ARRESZG1187B9A3FBF	
SOHVUPT12AB0180D45	436788	Serene		338.36363	-14.952	ARD88QA119B3403A02	0
SOZQKUN12A58A7BE4B	480173	So Jah Seh	2006	256.62649	-12.102	ARIHI8H1187B9B0058	0.2259402732
SOFDXJM12A58A75955	64547	Joy In The Journey (The Final Word Album Version)		182.72608	-15.598	ARHO1WI1187B98CB84	
SOFPXKK12AB01807D3	645036	Chorinho Pra Ele (Live)		197.17179	-12.01	ARWI6LR1187FB46E9F	
SOCOQUZ12AB0181A1E	347283	Warrior's Quest	1999	291.02975	-4.507	ARUWB5W1187B98D7A1	0.6603443826
SOZLDXZ12A8C1427BE	377447	Medley Leïla Chico		293.27628	-5.568	ARR9XHK1187FB3894D	0.2499445463
SOXTQOC12A6D4F6C56	279813	The Hustle	1995	334.78485	-9.636	AR82DJK1187B991107	0.5786581878
SOSLEMJ12A8C13F86B	304190	Rakkauden satu - Histoire d'un Amour -		215.82322	-9.559	ARIUQZL1187FB4303B	0
SOXHJSE12A8C1364FF	292356	God Bless You (Goddamn it)	2005	237.42649	-4.621	ARQ05GM1187B990512	0.5423075262
SODUYOC12A67ADC8ED	125805	The Illusionist	2006	271.5424	-3.536	ARBD4QW1187FB42153	0.7163212712
SOTAGIH12AB018152A	435836	La Route Est Belle	2005	207.51628	-5.786	AR8QW7Y119B866993A	
SONKANV12AB017E5F0	400543	Urgence	2004	269.87057	-8.089	ARJAVK71187B989FEF	0.2476257638
SOBCKIM12A8C13936C	299146	Pero Me Acuerdo De Tí	2000	266.73587	-7.834	AR0S7TA1187FB4D024	0.6224351373
SOPEYWY12A8C13A9EC	208685	Trapped In Reality		312.76363	-3.319	ARVD9M11187FB49291	0.2120454055
SOPYZLU12A8C14193C	310421	Our Darkest Days	2006	172.19873	-4.806	ARV1ALU1187FB4D77E	0.6603697058
SOVSLSQ12A6D4F8F77	34603	California Dreamin' (LP Version)	1971	288.36526	-10.895	ARVZPW91187FB4D73C	0.4762482273
SOOBPLB12AB018ABBA	588884	Dumb Woman Blues		191.13751	-10.862	ART70HI1187B9A37BC	
SOKAYCT12AB018ACE9	722045	Letting You Back In		280.45016	-9.513	ARCICZN11EB9C810B3	
SODQWRC12A8C13D19B	167972	Hear Me Lord (2001 Digital Remaster)		359.73179	-7.301	ARW9QSZ1187FB4B93E	
SOHSGTX12A67020685	15588	Don't Let Go	2001	180.97587	-3.637	AR633SY1187B9AC3B9	0.7847122658
SOARVHI12AB018C588	662089	U Don't Hear Me Tho' (Street Mix)	1993	217.41669	-7.041	ARDQO721187FB3C6D9	0.4519345527
SOQLNGZ12A8C1314E8	285677	Lonely Street	1963	150.20363	-11.927	ARUF71J1187FB511C1	0.3759843015
SOUOYDQ12AB017EFFC	328589	Undertow	2008	204.93016	-4.941	AREP8KM1187B9A3A7B	0.4454545255
SONPXHA12AB017D876	436788	12 Seasons of Love		515.97016	-13.103	ARD88QA119B3403A02	
SONETAK12A6D4FB69A	60339	Courtyard	1968	177.57995	-13.134	ARQXAUH1187B9BA010	
SOSOMQZ12AB0180900	537517	Have You Ever Seen The Rain		257.59302	-9.224	ARLH4CH11C8A4173EC	0.2395775109
SOUIYTT12A8C137D45	161790	Cry Baby		182.15138	-20.842	ARRHVVL1187B991E41	
SOKIXDM12A8C136E04	156038	Interlude		102.03383	-5.653	ARCEOW71187B9A5A71	
SOPJIAU12A8C13DF3A	113380	Terra	2001	251.81995	-8.654	ARHBYTA1187FB3C812	0.400039657
SOMMMJG12AB0188A1C	712458	Mother		59.89832	-27.806	ARX0IEI1187FB4FF4B	0.2884816427
SOWCGOU12A81C2194D	230945	A La Memoria Del Muerto	2004	261.90322	-6.206	ARHEQ501187FB4F898	0.6971815423
SOAQFIX12A6D4F8A72	28356	Sayin' Dope	1995	365.71383	-14.979	AR19GQN1187FB3ACF5	0.3759843015
SOSHODS12A6D4F79BC	36072	When The World Is Running Down_ You Make The Best Of What's Still Around		216.42404	-10.45	ARIPLUN1187B99B9F9	
SOMVEML12A8C13473F	627736	My Bonnie Lies Over the Ocean		101.14567	-4.179	ARM9Q581187B98E984	0.2378459431
SOLHMFG12A81C21E88	180481	Now You Know	1996	222.11873	-8.471	AR3752L1187FB4B67E	0.4922998611
SORNGOF12A8C144013	372927	I'm Sitting Here Waiting		203.36281	-14.688	ARR8AIK1187B9A0BCE	
SOXIPMV12A8C135AB0	195122	Korrupted - Remix		281.75628	-6.816	ARIFTCD11F4C84086D	0.1927269163
SOYBTTM12AB01899E8	721801	Sex Objekt		200.51546	-6.609	AR6BIWA1187B9ABAE8	
SOUDYEW12AB0183E5C	492520	Rain / Ekoln		469.68118	-14.217	ARYWU5F1187B9A77BE	
SOBXYZM12A8C140450	221012	Reason With The Beast	2005	113.60608	-11.661	AR37ILI1187B98E27B	0.2397945603
SOJISRJ12A8C1323D7	141769	As Diehard As They Come (Album Version)	2006	136.95955	-3.806	ARPKATM1187B9B76E6	0
SOXTTCW12A8C1331EF	286870	No Unexpected Guests	2002	133.19791	-23.685	ARFZSPU1187B9B5BA9	
SOKMFTY12AB0183216	555552	Walls And Cannonballs (Album)	2010	195.36934	-6.481	AREPD8D1187FB3F5BC	0.6030301448
SONUYNP12C41E0741F	22096	Trouble In The City	1983	202.94485	-18.863	AR93D4D1187FB3ACAD	
SOSOQET12AB0181A68	484857	Dark Angel	2005	193.72363	-9.131	AR858UO1187FB437B4	0.2415244824
SOCOICY12A8C140D18	315023	Knocked Up	2007	466.65098	-7.714	ARF2EHS1187B994F4E	
SOVIRCP12AB01891FE	756949	Ven Conmigo/Perdoname (Live)		388.51873	-5.68	AROF4LP1187FB41C51	0
SORCBRS12A8C138350	151246	Taste Of Dis (Explicit Version)	2005	261.53751	-6.825	AR8LMZM1187B9A8160	0.2150803185
SOTKKSP12A6BD53D32	72103	Prvni vesela	2006	262.55628	-7.499	AREUYDJ1187B9BA040	0.4574471671
SOXZUAY12A58A7B63C	557522	If You'd Only Talk To Me (Bonus Track)		205.42649	-10.225	ARCP8YG1187B997D72	
SOCMIYJ12A8C1384E3	156712	Librado Maldonado		263.6273	-7.711	ARP07GD1187B9B9DA4	
