count	name	album_id
1	Über alles in der Welt / Ihr hated nur (Remix)	57102
2	Love Lessons	57315
1	Upon A Shamrock Shore/Songs Of Ireland And The Irish	57320
1	Tiger Walk	57342
1	Aquarela Do Brasil	57363
1	Footprints	57377
1	Just Being Myself	57633
1	The Best Of Faces: Good Boys When They're Asleep	57641
1	The Young Mods' Forgotten Story	57678
1	Electric Angel	57687
1	Luz Negra	57691
5	Scratchy: The Reprise Recordings [Includes Liner Notes]	57714
1	Rhino Hi-Five: Crabby Appleton	57767
1	Rhino Hi-Five: Bluegrass and Jug Bands	57770
1	Last Night In Town	57839
2	Jimmy Wayne	57880
1	Gonna Move Ya!	58420
1	Passionate Blues	58509
2	No Silence	58666
1	Dancing With Tears In My Eyes 2004	58816
2	Fun With Dick And Jane	59374
1	Energy	59397
1	Freaky Styley	59411
1	Mozart: Academy in Concert	59445
1	Inertia	59460
1	Off The Wall - Ten Years of Wall of Sound	59548
1	Soulful	59623
1	Sugar Candy Lady	59667
1	Heartbeat	59669
2	Willie Bobo's Finest Hour	59744
1	Contagious	59773
1	The Path Of A Decent Groove	59794
1	Live ... Down South Somewhere	59798
2	Album 95	59803
1	100 Chansons	60028
1	Local Gentry	60041
1	Patchwork	60046
1	Atlantis - Hymns for Disco.	60049
1	Without Zero	60332
2	The Best of Bobbie Gentry: The Capitol Years	60339
3	Anthology	60341
1	Grieg: Peer Gynt_ Piano Concerto & Songs	60417
3	A History	60420
1	Blues At Montreux	60485
1	Love Among The Young	60518
2	Sings The Movies	60519
1	Southern Comfort	60541
1	The Loco-Motion	60587
1	Bodies_ Rest & Motion [Original Score]	60611
1	Welcome To Tomorrow	61423
1	Keep The Circle (B-Sides and Udder stuff)	61769
1	Belong To The Sun!	61900
1	Now More than Ever	62116
1	Live	62220
1	True Democracy	62232
1	Trail Of Memories:  The Randy Travis Anthology	62238
2	An Anthology: The Elektra Years	62337
1	Tight Shoes	62347
2	Zig Zag Walk	62348
1	Seelentaucher	62706
1	Mahlzeit!	62722
1	Hank Wilson's Back!	62750
1	Carney	62751
1	Retrospective	62754
1	Tarefero de mis pagos	62991
2	Colección Diamante	63206
1	Une Nuit Au Châtelet	63249
1	American Folk Blues Festival '72	63476
3	Wenn hier einer schießt_ dann bin ich das	63580
1	Move Me+	63694
1	Deutsche Hits CD1	63766
1	Blue Velvet	63865
2	Luna Rossa	63876
1	Buongiorno Tristezza	63879
1	My Left Foot	63881
1	CinéPassion	63882
1	Back To The Future III	63904
1	Aliens - The Deluxe Edition	64098
1	S.W.A.T.	64139
1	Dreamkeeper	64144
2	Battle Of Britain	64157
1	I_ Robot	64161
2	Flight Of The Phoenix	64169
1	Shrek 2	64170
1	Elektra	64174
1	The Interpreter / Die Dolmetscherin	64181
1	Fantastic Four	64186
2	Stealth	64190
2	Firewall	64207
1	FOR A TIME LIKE THIS	64358
1	Hide Em In Your Heart Vol 1	64371
2	The Beauty of Simplicity	64378
1	In The Name Of Love	64379
1	Amazing Grace III	64395
2	Petraphonics	64413
1	Petrafied! (Very Best Of Petra	64418
1	The Rock Block	64420
1	Joy in the Journey	64429
3	The Scott Wesley Brown Collection: A Library of 35 Favorite Songs	64434
1	Dream	64463
1	Terminate Damnation	64495
1	Once Upon A Shattered Life	64501
1	Wide Wide World	64512
1	The Final Word	64547
1	Master Collection_ Vol. 1	64550
1	The Way Of Wisdom	64552
2	LEARNING TO TRUST	64571
2	Genesis And Job	64577
1	Jerusalem Homecoming	64628
1	Israel Homecoming	64629
1	Mother's Day	64739
2	Come Home With Me	64782
1	Tango Bitter Sweet	64817
1	Schützt die Verliebten	65217
1	Wer spricht	65218
2	Patchwork	65220
1	The Showdown: The Sugarhill Gang Vs. Grandmaster Flash & The Furious Five	65393
1	Teen-Age Triangle	65398
5	1970: The Complete Fun House Sessions	65428
2	The Dimension Dolls	65452
2	RA	65479
1	Swing To The Right	65481
1	Celtic Worship 2	65516
1	Mercy	65522
1	Celtic Reflections On Hymns	65525
1	Our Flesh Deception	65559
1	Kin-Burst 9104	65576
1	Kick Out The Jams	65618
1	Mecca And The Soul Brother	65619
1	Mermaid Avenue	65623
1	A Donny Hathaway Collection	65629
1	Ridin' High	65640
1	Nothing's Shocking	65647
1	Around The Fur	65696
1	White Pony	65697
1	BalkanBeats Volume 2	65820
1	Kloidt Ze Di Penussen!	65878
1	As Nasty As we Wanna Be	65938
1	Explode	65942
2	Alien Road	66510
2	Thirst	66555
2	Musik für taube Ohren	66636
1	Secret Words & Little Treasures	66683
1	Saints And Sinners	66818
1	Cool As	66828
1	Beauty Queen	66964
1	Shilpa Shetty's Sound Of Bollywood	67179
2	The Man	67219
2	The Platinum Collection	67443
1	Who's got the ball	67489
1	Port Of Miami	67520
1	Partition	67868
1	So Not Over You	68099
2	Lover Girl	68110
1	Ultimate Girl Groups	68118
2	Selections For Friends	68507
1	Waiting For The Sun [40th Anniversary Mixes]	68544
1	Kolmastoista kerta	68561
1	Cha cha cha	68570
1	Erikoiset	68572
1	Lauluja elokuvasta Rentun Ruusu	68573
3	Red Gone Wild	68737
1	Joyful	68828
2	Walking Miracle	68914
1	What's The Time Mr. Wolf	69099
1	Lost and Found	69254
1	El Greco	69294
1	South African Homecoming	69346
1	C'est Ça	69622
2	Ride Ranger Ride	69802
1	Holding A Wolf By The Ears	69820
1	Truth & Lies	69889
1	The Ruby Suns	70128
1	Long Before Rock 'n Roll	70133
1	Been There All The Time	70297
1	Materia	70621
1	Here There And Everywhere	70646
1	Blues From Chicago	70802
2	Soldier Of Fortune	70808
1	A Nite On The Strip - Live	71267
1	Mystical Spirits Parts 1& 2	71277
1	Kings Of The Texas Swing - Live	71368
1	The Complete Mercury Masters	71408
1	Survivalism	71603
1	TheBloodyTransylvaniaStreetMachine	71767
1	Kalanta	71800
1	Ki Allo	71805
2	J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos	72043
1	Doubt	72070
1	Music Is My Savior	72102
3	Rubikon	72103
1	Mikrokosmos	72104
1	Your Love Broke Through	72154
1	Unter Wert	72185
1	ROBOTECH: The Shadow Chronicles	72248
1	Shiny Happy Jihad	72446
1	The 5th Annual End Of The World Tour	72447
1	Missing	72485
2	Phoney Phone Calls 1959-1972	72563
1	Riddim Driven: Power Cuts	74571
1	Strength & Loyalty	74586
1	Open Fire	74608
1	Too Much Too Soon	74655
1	80's Ultimate Collection	74751
1	Dressed Up As Life	74767
2	Justin In Love With HK Philharmonic Concert Live	74803
1	La Réalité	74859
2	The Best Of Karen Peck And New River	74893
1	Spirit Of The Rainforest	74894
1	Peachy Pink	74971
1	The Way It Is	75089
1	Neendran	75091
1	The Rising	75103
1	Extended Play	75107
1	Barsat	75113
1	Peas And Collards	75231
1	Mestijaia	75254
1	Kicks	75273
1	Submission	75500
1	Paihnidi Isorropias	75698
1	Con el alma entre las manos	75789
1	Soulsation! The 25th Anniversary Collection	76202
1	Tha Gangsta Mix	76211
1	Westside Story Remix feat. Snoop Dogg & 50 Cent	76216
1	Gary Nichols	76746
2	Praise Keeper	76785
3	Intercessor	76788
2	Safizam	77126
1	Aviation	77293
2	Trauma	77351
1	Metanastes	77475
1	The Impressions	77566
1	The Ultimate Breakbeat Collection	77594
1	Monster Rock	77862
1	See My Trains Passin' Vol 1	78305
1	Goodbye Bafana	78310
2	Vivianism	78341
1	Alive	78342
1	Shut Your Eyes	78472
1	Live at the Gem Theater	78514
1	Where the River Meets the Bay	78637
1	Happily Never After	78684
2	The Late_ Late Show	78736
1	Songs From The Recently Deceased	78738
1	Viva Las Violence	78740
1	The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture	78775
1	Stainless Gamelan: Inside The Dream Syndicate Vol. Iii	78783
1	Beauty and the Truth	78825
2	The Trashcan Electric E.P.	78918
3	Lullaby - Music for the Quiet Times	79225
1	Voices of Angles - Christmas Favorites from the American Boychoir	79227
1	Jump	79577
1	Awake	79578
1	Beavis and Butt-Head Do America	79637
1	Direct Al Corazon	79861
1	Holy Night	80230
1	Suburban	80339
1	Save The World	80473
1	Hotline	80490
1	Whiteheart	80491
1	Oasis of Love	80578
1	Harder Faster	80682
2	Big Moving Parts	80685
1	I've Got The World On A String	80847
1	Sons of the Light	80910
1	The New Kingdom	80912
1	Control	80969
2	OM	81232
1	Honey Hitters	81295
1	Loopus Interruptus (Forgotten Treasures & Lost Artifacts)	81625
3	Songs About Jane	81735
1	Scream-Machine/Come On Shake My Feelin'	82532
1	Flor Silvestre	82925
2	15 Exitos Vol. 2 Flor Silvestre	82932
1	Yo Soy La De Sonora	83171
1	Asi	83310
1	La Voz Que Acaricia	83312
1	Que Todo Mexico Se Entere	83355
1	Mis Boleros	83547
2	Bizarre Ride II	83579
1	One Down	83642
1	The Mystery Is Revealed	84105
1	Teen Sensation	84299
1	One More Time!	84421
1	Hootenanny With The Highwaymen	84423
1	Diamond	84466
1	Something's Gotten Hold of My Heart: the Collection	84929
1	Kangna	85082
1	Against The Wall	85094
1	Dil Kare	85163
1	Sikhi Khandiyon Tikhi	85223
1	Romeo	85226
1	Honge Na Juda Hum	85254
2	Mercedes Castro Acompañada con Mariachi Y Banda - En vivo	85340
1	Wolfgang Amadeus Mozart: Requiem Mass_ K 626_ 1791	85554
1	Minutes To Midnight	85606
1	Tales Don't Tell Themselves	85625
1	Something Got Me Started: Live In Cuba	85958
2	Sometimes	86064
1	Fromohio	86066
1	Ragin'_ Full-On	86068
1	Puente Now! The Exciting Tito Puente Band	86177
2	The Best Of Rene Touzet (His Piano and  Orchestra)	86249
2	Nouveau Zydeco	86259
1	Kings of Boogie	86266
1	The Flesh	86789
1	Suffer The Martyrs	86984
1	Piano XX - Vol. 1	87106
1	LIVE IN CONCERT	87397
1	Lennie Tristano Quintet - Live In Toronto 1952	87526
1	Lennie Tristano - Note to Note	87560
2	Big Metal Birds	87591
1	Calavera	87624
2	Texas - A Musical Celebration One Texas Shuffle	87743
1	Around the World	87757
1	Soul Donkey	87904
2	The Omen	88201
1	El Ultimo Y El Primero	88435
1	Wrapped Up In A Five Pound Note	88446
1	Porelamordedios	88523
1	Recital	88553
1	Space & First Takes	88559
1	Live	88561
1	Talking Drum	88726
1	If You Knew My Mind	88733
1	Louisiana Hot Sauce	88741
1	Happy Again	88747
1	Corona Borealis	89152
1	N Ster Vir My	89640
1	And Justice for Y'all	89841
3	Situations	90302
1	Night At The Museum	90438
1	We Are Marshall	90441
2	Diversions	90459
1	The 21 Century Tour	90515
1	Grandes Exitos Vol. 2	91073
1	Hymn To Sophia (Hymne Til Sofia)	91162
1	Complete Recordings_ CD C	91266
1	Sonny Terry & Brownie McGhee_ Vol. A (1938-1941)	91291
2	Sonny Terry & Brownie McGhee_ Vol. B (1941)	91292
1	Sonny Terry & Brownie McGhee_ Vol. E (1938-1941)	91294
1	Queen Of The Delta Blues_ Volume 2 (B)	91300
1	Swarm Warnings	91448
1	Party Fiesta_ Vol. 7	92051
1	Party Fiesta_ Vol. 6	92057
2	Live Around The World 1991 - 1996	92091
1	We Will Rock You	92151
1	God Dam Dogs	92235
1	Hammond Bossa From Brasil (Jazz Club)	92506
1	Don't Matter	92527
1	Say It	92560
1	Wake Up! Wake Up!	92631
2	Join The Army	92649
1	Premonition	92902
2	Chansons pour qui?	92906
1	. . . Till Then	92936
1	Love And Freedom	92970
4	Purple Haze	93013
1	True Story	93019
1	Retired Boxer	93089
1	Continued Story / Hi_ How Are You?	93091
1	Frankenstein Love	93092
1	The What Of Whom	93095
2	Jukebox Hits 1940-1951	93181
3	Anybody Home?	93215
1	Good Times - A Collection	94166
1	The Very Best Of J.J. Cale	94209
1	Chyna Doll	94240
1	Live	94255
2	20th Century Masters: The Millennium Collection: Best Of Roy Buchanan	94278
1	Happy Music: The Best Of The Blackbyrds	94285
1	Old Lions (in the world of snarling sheep)	94385
1	The Flies	94459
1	"Tchaikovsky: Overture ""1812""; Marche slave / Borodin: In the Steppes; Polovtsian Dances / Rimsky-Korsakov: Russian Easter; Capriccio"	94496
1	Nevermind_ It's An Interview	94602
2	Warning Bell	94939
1	Sittin' On Chrome	94942
1	Patriotic music of America	95064
1	Songs of the marines	95066
1	Songs of the US Armed Forces	95072
1	Songs of the US Army	95073
2	America's bugle calls	95078
1	Run to Cadence with the U.S. Navy	95130
2	I Put a Spell on You: The Best Of	95340
1	Cocked & Re-Loaded (Millenium Edition)	95431
1	Set For Life	97779
1	Lo Mejor De Vilma Palma	97820
2	Vilma Palma e Vampiros_ grandes exitos	97822
3	Boy's Life	98008
1	Preludes To Passion	98022
1	A Few Things To Hear Before We All Blow Up	98027
1	20 Melodies pour rever_ Volume 3	98200
2	The Crimson Idol	98257
2	The North Side Benches	98397
1	Lockwood	98433
1	Bodhisattva	98594
2	Let's Make Christmas Every Day	98599
1	La Biblia	98680
1	Cuero Caliente	98778
1	Viata Noastra Vol 1 / Our Life Vol 1	98843
1	Lonnie Johnson Vol. 1 1937 - 1940	99019
2	Furry Lewis 1927 - 1929	99054
1	Blind Boy Fuller Vol. 3 1937	99095
1	Blind Boy Fuller Vol. 6 1940	99103
1	Lion Country	99128
1	Wangetti	99148
1	Aspirations	99422
1	Blind Blake Vol. 4 (1929 - 1932)	99934
1	Hai Shava	99987
1	Gus Cannon Vol. 1 (1927 - 1928)	100101
1	Lonnie Johnson Vol. 2  (1926 - 1927)	100970
1	Tampa Red Vol. 5 (1931 - 1934)	101370
1	Casey Bill Weldon Vol. 3 1937-1938	101954
2	Elemental Evil	102054
1	Shiva Technology	102191
2	Lit'l Song	102367
1	Radiopirate	102413
1	Vacuuming The Forest	102720
1	Wild Rose	102907
1	Lost In The Translation	103106
1	Boom-Shack-A-Lack	103148
2	Curtis	103187
1	Shocking Out	103261
1	Sugar and Spite	103612
1	David Shrinks	103843
2	All the Way	103872
1	The Definitive Collection	104062
1	Bacilos	104144
1	Sinverguenza	104256
2	The Papercut Chronicles	104584
1	Do Or Die	104642
2	The Gangs All Here	104645
1	White Trash ......	104765
1	Life Won't Wait	104787
3	Process Of Belief	104838
1	Generator	104875
1	Unknown Road (remastered)	104883
1	The Fuse	105003
1	Standing Ovation - The Very Best Of The Dells	105076
1	Out Here All Night	105100
1	RoadKillOvercoat	105115
1	Sun Shower	105138
2	Bröderna Djup - Vi bor på landet	105323
2	Versunkener Schatz	105408
1	Fantasie [Deluxe Edition]	105411
1	Tales Don't Tell Themselves	105448
1	Sanna Nielsen - Min önskejul 2001	105575
1	F.I.R.	105753
1	Unlimited	105758
1	Amphibian	105765
1	Start	105801
1	Artificial Intelligence	105865
1	Everything!	105872
2	36 Grad Remixe	105923
2	Icky Thump	105985
2	New Hope For The Wretched	106026
1	The Lucky Ones	106108
1	Despina Vandi - The Emi Years/The Complete Collection	106187
1	The Best Of The Gaither Vocal Band	106244
1	The Best Of Janet Paschal	106245
1	Mindy McCready	106254
1	Confesiones	106274
2	For The Last Time	106282
1	Cajun Mardi Gras	106297
1	4 In The Morning	106348
1	El Cartel: The Big Boss	106394
1	Serie 3x4 (Karina_ Massiel_ Jeanette)	106926
1	Solo Exitos	106927
1	Norwood: Music From The Motion Picture	106983
1	Dialogue (The Rudy Van Gelder Edition)	107008
1	Focus / Backstage	107481
2	Lost	107850
2	The Next Generation	107873
1	Das Telefon Sagt Du	108341
1	So ist das nun mal	108528
2	Michael White	109012
1	I Can't Stop Dancing	109026
1	Sometimes I Just Feel Like Smilin'	109040
1	Cajun Conja	109053
1	Bushido Karaoke	109079
2	Rescue Dawn	109107
1	Believe In Me	109210
1	Mad World	109268
2	The Ultimate Collection	109780
1	Black Action Figure	109816
2	Deluxe Soundsystem	109829
1	Samy Deluxe	109835
2	The Predator (World) (Explicit)	109846
1	Verdammtnochma!	109905
1	Passing Stranger	109988
2	The Dusty Foot On The Road	110009
1	Chimaira	110046
1	Lotion Man	110108
1	Anything For You	110112
1	Baby Why	110142
1	Time Will Crawl E.P.	110159
1	Tonight_ Not Again: Jason Mraz Live At The Eagles Ballroom	110171
1	From The Ground Up	110295
1	Lauren Wood	110337
1	Daktari	110361
1	The Paul Butterfield Blues Band Live	111300
1	Rit/2	111304
1	Überfall	111347
1	Dirly dirly dee	111427
1	Keisari Irwin	111440
1	Basado En Hechos Reales	111459
1	La taberna del Buda	111654
2	A Cloud Of Red Dust	111868
1	Getting Ready... (World)	111872
1	A's_ B's And Rarities	111874
1	Rhythms Of Life	111881
2	Collection 2	111988
1	Open	112016
1	Beyond The Valley Of The Murderdolls	112144
1	T.I. VS T.I.P.	112167
1	Living On The Top	112172
1	All The Right Reasons	112186
1	Inspirational Vibes	112198
1	Werewolves and Lollipops	112261
1	Monkeys For Nothin' And The Chimps For Free	112284
2	Messiaen Oeuvres Orgue	112605
1	Jump_ Jive an' Wail: The Essential Louis Prima	112652
1	I Love To Tell The Story	112768
1	Walkin' In The Sun	112850
1	Unconditional Love	112851
2	Eat Or Get Ate	113008
1	Christmasing	113171
1	New Direction	113176
1	Rejoice	113179
1	The Very Best Of Little Milton	113280
1	20 Suosikkia / Rautalankaklassikot / Muurari	113289
1	lo mejor de  Luar na Lubre	113380
1	20 Suosikkia / Jos vielä oot vapaa	113407
1	None But The Lonely Heart	113410
1	20 Suosikkia / Karjalan Marjaana	113416
1	Lapland	113735
1	Rickie Lee Jones	113780
1	Let's Make Up And Be Friendly	114398
2	So Deluxe So Glorious	114401
1	The big baus of the nauf	114404
2	Das Album zum Film	114406
1	Top Ranking Reggae - Bob Marley - Soul Almighty	114412
1	Live In Boston 1970	114501
1	The Vault - Old Friends 4 Sale	114553
1	Music From Graffiti Bridge	114557
1	Double Top	114665
1	Live Free Or Die Hard	114949
1	For You	115032
1	Sony Connect Set	115186
1	Unearthed Merseybeat Volume 2	115747
1	The Real Testament	115988
1	The Platinum Collection	116050
1	Freedom Band	116383
1	Favorite Hymns From The Homecoming Series	116557
1	Don't Worry Lady	116616
1	Nemam Razloga Za Strah	116845
2	Zos Kia Cultus	116947
2	Liars	117266
1	Bob Wills Sings And Plays	117302
2	Gangsta For Life: The Symphony Of David Brooks	117351
1	Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack	117369
1	I Want To Live	117405
1	As Cruel As School Children	117464
1	99 Monkeys	117983
3	Plays Boleros	118253
1	1408	118602
1	Mo' Mega	118939
1	Killa Season	119730
1	Killa Season	119748
1	Eardrum	119822
1	Eardrum	119824
2	Conviction	119880
1	Gangsta Musik	119958
1	Dealin' w/50	120255
1	Kalifornia Love	120256
1	Peaches	120361
1	L'aventure C'est L'aventure	120443
1	Backline Volume 4	120595
1	El Fuego De Dentro	120640
2	Grease Band & Amazing Grease	120715
1	The Album	120852
1	Life is Love	120908
2	Grounded	121334
1	From Lust To Dust	121347
1	Joyful	121392
1	Rise From Within	122610
1	The Cold Earth Slept Below	122729
1	Obsession	122919
1	Colección Diamante: Los Chunguitos	122920
2	Colección Diamante: Alberto Cortez	122921
1	True Chillout (3CD set)	123076
1	Ultimate Country Christmas	123077
1	Bang Bang	123099
1	Daredevil	123105
1	"Brest of"" (Tout ça pour ça)"	123341
2	The Rhythm Of The Night	123416
1	'60s Pop Number 1's	123479
1	Espaces Baroques	123603
1	1964	123609
1	Maria	123619
1	Calling The World	123643
1	Music & You	123657
1	Thrill Me	123659
1	Boire	123772
1	Kill Your Darlings	123782
1	Leave The Story Untold	123789
1	The Date - Dated Girls Remixes	123825
1	Bad Azz	124109
1	In Absentia	124129
1	Serve The Ego	124135
1	Hustlenomics	124147
1	At First Sight  Includes Bo Nus Disc With Bsides \ Live Tracks	124201
2	Nobiltà di strada	124304
1	20 Suosikkia / Rautalankaklassikot / Kolme kitaraa	124344
1	20 Suosikkia  / Se jokin sinulla on	124373
1	20 Suosikkia / Kun rakkaus voittaa	124430
