count	familiarity	long	names	lat	artist_id	hotttnesss	location
5	0.6377721594	-80.83754	Cece Winans	35.2225	AR2O3B51187B98CD94	0.540832552	US
4	0.6420304768		Salt The Wound		AR2O84Q1187FB5BF74	0.4452221977	
1	0.5028669278		Torcuato Mariano		AR2OH7O1187B99FE4E	0.3117577827	
3	0.6167528648		Schoolyard Heroes		AR2OPWW1187B9A5057	0.3707258175	
3	0.603382768		Kool Savas		AR2P71H1187B9B8C00	0.4494236347	
4	0.386383775		Pardesi		AR2PNSZ1187B9AF0A4	0.2563503629	
5	0.5615899459		Los Chichos		AR2PT4M1187FB55B1A	0.4205703072	
1	0.4317070357	-118.24532	Robin Frederick	34.05349	AR2RVGR1187B9B3219	0.2412242749	US
5	0.6012459884		FFH		AR2S4CA1187B99632E	0.4610265205	
3	0.5626147675		León Gieco		AR2S6UD1187B9B944F	0.3584353642	
3	0.7302463186		KRS-One		AR2SGQW1187B9B9E7C	0.520489571	
5	0.6992620558		Mighty Mighty Bosstones		AR2SMD91187B9B0582	0.4759412896	
1	0.3791734959		O'2L		AR2TT8P1187B9B624D	0.2914986316	
3	0.7104456224		Gipsy Kings		AR2UQQ51187B9AC816	0.5406306862	
1	0.4960432518	-80.60688	Donna Fargo	36.49905	AR2VJMU1187B9947AF	0.4026277929	US
1	0.7418485756		All Shall Persih		AR2VLIP1187B99F897	0.5235616416	
3	0.6042820941	-73.94888	The Tokens	40.65507	AR2VROU1187FB532D7	0.4075390194	US
1	0.7160352085		David Gilmour Featuring Richard Wright		AR2W4T81187FB410A7	0.5416563223	
4	0.4178849228		Nicola Fasano feat. Paula B.		AR2WUJP1187B99364C	0.3725475702	
3	0.5481800931		Planxty		AR2XBPG1187B98FCBE	0.3825916381	
1	0.4629752876	-54.38783	Renato Borghetti	-14.24292	AR2XH7R1187B998D30	0.3175425137	BR
6	0.8229085341		Fat Joe		AR2XI6G1187B9AE7DA	0.5720278537	
5	0.626957723		Julie Zenatti		AR2XRFQ1187FB417FE	0.4348595893	
1	0.2941166296		Taya wooden		AR2XSQR11C8A415656	0.1169919736	
1	0.5966146913		iTAL tEK		AR2ZLBH1187FB592FE	0.44243608	
1	0.5928931299		Michael English		AR31BYO1187FB5336C	0.3462199196	
1	0.7650490976	-81.33231	Valient Thorr	27.10442	AR31D7E1187FB3BC62	0.4222451668	US
1	0.5979630873	9.51695	Laid Back	56.27609	AR31G891187FB3892D	0.4233234236	DK
7	0.6297324888		Solomon		AR323JD1187FB483D0	0.3412658414	
1	0.6854353836		Rebecca Lynn Howard		AR326OO1187FB444FF	0.4326693529	
4	0.585514007		The Vaughan Brothers		AR32ETX1187B9A792F	0.3649140345	
7	0.6245733791		X-Raided		AR32JLC1187B9946AF	0.43870167	
2	0.513264476		Philip Bailey		AR32PK91187FB4D6E2	0.3340726688	
1	0.6770166962	-2.24881	Oceansize	53.4796	AR336PG1187FB3DC6E	0.4900344606	GB
4	0.5908045142		Olivier Messiaen		AR342K51187B98B571	0.419100413	
1	0.4399286017		Flexy		AR343TM1187B99DEFE	0.2655972086	
7	0.3823082828	-93.29156	The Jordanaires	37.20897	AR358YS1187FB44A29	0.283562596	US
4	0.6422807694	-4.24251	Wet Wet Wet	55.8578	AR35YUO1187B9AD83E	0.4111956879	GB
2	0.5317578163	9.51695	Bombay Rockers	56.27609	AR36F9J1187FB406F1	0.335933116	DK
8	0.4848931312		The Real Kids		AR3752L1187FB4B67E	0.3448719222	
4	0.6431827729		Rea_ Chris		AR3793X1187FB50CB3	0.5006913409	
2	0.4505621331	-79.7947	Wilshire	36.06899	AR37E341187B989A3E	0.2914518212	US
4	0.5479382412		Shriekback		AR37ILI1187B98E27B	0.3747912193	
1	0.6059472299	-2.23001	Savoy Brown	54.31407	AR37K6O1187B9AD049	0.3842902281	GB
2	0.6632296876	-1.61237	Lighthouse Family	54.97791	AR37XMN1187B9AC408	0.4021670475	GB
3	0.5964418981		Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx		AR38I491187B9B2F2D	0.535891043	
3	0.6166981924	-74.17418	Connie Francis	40.73197	AR392MV1187FB3C3FE	0.4560805198	US
6	0.4458586709	-2.23218	Marilyn Horne / Wiener Opernorchester / Henry Lewis	54.31392	AR3AIEI1187B992D8D	0.3120444557	GB
4	0.6929756239		Tracy Byrd		AR3AY3R1187FB52CF0	0.4225074508	
3	0.4305389074	10.20452	Kai Winding	56.153	AR3C3C01187B98E800	0.3163540008	DK
2	0.4354481914		Richi M.		AR3CLBX1187FB5A307	0.2916858399	
1	0.5860214717	-75.00236	Gian Marco	-9.18134	AR3D0BI1187B98A11F	0.3673178417	PE
2	0.7578010823	-87.63241	Cartel	41.88415	AR3DCWS1187B9A4416	0.4342500502	US
2	0.6344905129		The Statler Brothers		AR3DLBB1187B98F3DF	0.4109502584	
1	0.7724713127	-73.93918	Papoose	40.68869	AR3DWG81187B98E3FA	0.4404074439	US
3	0.5866078184	-83.74416	Chet Atkins	36.20201	AR3DYAD1187FB3964E	0.4145788365	US
5	0.451784406	108.83178	Sophie Tucker	59.46148	AR3EABF1187B98AD35	0.36091623	RU
2	0.504424856	-77.27348	Abijah	18.11526	AR3EVEE1187B9994B7	0.304310733	JM
6	0.5716816266		Fabolous		AR3FE581187FB3F90A	0.5400077502	
2	0.653397489		Seven Mary Three		AR3FOK11187FB3F4EE	0.4191635878	
1	0.6087198712		Gathering		AR3GCDF1187B99DC06	0.2447904503	
2	0.5796145597	-79.38533	Johannes Linstead	43.64856	AR3GE071187B9A6D71	0.4184180965	CA
6	0.34173223	-73.54223	Jim Kweskin	41.05182	AR3GYKU1187B996AB9	0.2968239508	US
1	0.6319790855	2.34121	Gall_ France	48.85692	AR3J4WZ1187B9B17ED	0.3995796582	FR
1	0.6187314246	-76.62184	Darko	39.16178	AR3JLWI1187FB37141	0.3508704478	US
4	0.8514176288	-81.37739	Backstreet Boys	28.53823	AR3JMC51187B9AE49D	0.5926149274	US
2	0.6444436096	-118.24532	L7	34.05349	AR3KGPQ1187FB53C84	0.4435475526	US
7	0.5144145542		Dora The Explorer		AR3KXHI1187FB3A8BF	0.4137576573	
2	0.5909590021	-86.77836	Dann Huff	36.16778	AR3L4P91187FB42189	0.3569841536	US
1	0.4849102433		Grey Area		AR3LA671187FB567E4	0.3996840137	
5	0.7964198044	-84.39111	OutKast	33.74831	AR3MSAN1187B98F06B	0.574497026	US
6	0.4796207472	-37.42475	Sivuca	-10.68641	AR3N2H11187B98AFBA	0.3243342048	BR
1	0.4270475711		Vinylbase		AR3N54Z119B86681C9	0.1542543536	
3	0.5908165136	2.34121	Ministry of Sound	48.85692	AR3NPVS1187FB5108F	0.3760663615	FR
1	0.6165660807	-93.6202	Radio Moscow	42.02534	AR3O0021187B999BC8	0.4482332028	US
1	0.2007296081		The Russell Family		AR3O3TX1187FB48B19	0	
2	0.5379505191	-77.60454	Sinch	40.99471	AR3O66A1187FB39519	0.4056577582	US
1	0.7180752659	-90.71913	deadboy & the Elephantmen	29.59733	AR3OS8N1187B9A5F87	0.4121442717	US
1	0.5175650186		Peter Hunnigale		AR3OSJM1187B98B95B	0.333461344	
3	0.5639220885	-6.24953	Humanzi	53.34376	AR3OYPP1187B9952E3	0.2923195154	IE
1	0.6122352709		Ben Watt feat. Estelle		AR3P1NA1187FB44B9E	0.3852094274	
2	0.6061025147		Vixen		AR3PDNJ1187B9AF3F0	0.3960187537	
3	0.6264363818	-76.79731	Horace Andy	18.01571	AR3PN3R1187FB4CEBD	0.3742711739	JM
1	0.5082188855	17.55142	Sanna Nielsen	62.19845	AR3Q3QT1187FB396E7	0.4017349856	SE
2	0.7498607532		The Rapture		AR3Q48J1187FB55278	0.5165351797	
3	0.6954216447		Deep Forest		AR3Q86S1187B9ADDCF	0.455537722	
1	0.5131368174	-81.84348	Michelle Wright	42.39336	AR3QFYG1187B992B2E	0.3714654103	CA
7	0.6129531542	2.34121	Jacques Dutronc	48.85692	AR3QRJ91187B98E4C2	0.4545419292	FR
1	0.3275737938		Monique Marvez		AR3RNXB1187B98F0B4	0.2852698968	
1	0.2854889083		Leon Berry		AR3S7KI1187FB3F737	0.2466565234	
4	0.62974904	-77.71758	Kix	39.6425	AR3SEQM1187B98E9E8	0.4235638903	US
2	0.6729041339		Héroes del Silencio		AR3SPD91187B9B63E3	0.5240633328	
1	0.3837897338		Vicious Mary		AR3SWQT1187B9B014F	0.2518606192	
3	0.6868116168	13.37698	Atari Teenage Riot	52.51607	AR3TG3X1187FB4D577	0.4438756763	DE
6	0.6451923387		João Gilberto		AR3THYK1187B999F1F	0.4587382212	
4	0.6874832052		Gyptian		AR3TITY1187B99E790	0.5142064032	
3	0.4139599417		Christie Hennessy		AR3U3G01187FB58BA7	0.3165494603	
1	0.2973769186		Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers		AR3UFKE1187B9B186E	0	
1	0.0506567731	-118.24532	Patience Dabany	34.05349	AR3UJPY1187FB5017B	0	US
3	0.683771102		Bebo Norman		AR3USQW1187FB4A90D	0.5133001233	
2	0.4550875913		Palito Ortega		AR3UYDN1187B99DCA3	0.3601634914	
2	0.666564007		Flame		AR3VSHF1187B9B3002	0.4586463724	
6	0.4955596515		Schizoid		AR3WMW01187B9921F7	0.3491922176	
2	0.5050095631		Frl.Menke		AR3YBMD1187B99F15C	0.3100654245	
1	0.5173065737	5.33275	Vulture Industries	60.3907	AR3YJMO11C8A42B348	0.4554952888	NO
1	0.4496634444		Moving Cloud		AR3ZV061187FB3C821	0.2847193438	
5	0.8176351464		Neil Diamond		AR40GSU1187FB3AA01	0.5640059858	
2	0.3601872937		Sam Fan Thomas		AR41B9G1187B990D63	0.2430645423	
3	0.6740231562	25.48312	Gloria	42.7316	AR41ESB1187FB360B1	0.4415378785	BG
3	0.6164539997		DJ Isaac		AR41O131187FB51448	0.458400494	
3	0.4193202488	-91.52382	Little Freddie King	30.9742	AR43KFF1187B9B74B1	0.3387812451	US
2	0.4143856533		Harvey Averne		AR449OQ1187B99B25E	0.276997485	
1	0.3073226627		23rd Turnoff		AR44SDE1187FB4DC8A	0	
1	0.5469193892		Richard Walters		AR45GMQ1187FB466DA	0.3852995883	
6	0.4757215667	-122.42005	Dr. Elmo	37.77916	AR45KNL1187B992E53	0.3983731227	US
7	0.8586774418	-118.24532	Bad Religion	34.05349	AR46CAD1187FB4D84B	0.6182191594	US
1	0.5688048647	-97.48561	Kellie Coffey	35.33826	AR47DOS1187B996105	0.3477049782	US
1	0.4354158182	-94.35868	SUE THOMPSON	37.83721	AR47JEX1187B995D81	0.3062422642	US
2	0.5374253097	-97.74298	D:Fuse	30.2676	AR47RVG1187B995CE7	0.3057340311	US
2	0.5287500604	-80.25306	Saigon Kick	26.27249	AR49A9P1187FB3BBBF	0.4002217564	US
3	0.7475565811		Xzibit featuring Jayo Felony and Method Man		AR49IQD1187FB37EA7	0.5502122436	
2	0.2318375035		Dédé Saint-Prix		AR49IWV1187FB3C663	0	
1	0.3848890719		Piero Esteriore		AR49NV71187FB57689	0.1822198088	
1	0.4265943778		T Lavitz		AR49REC1187B9AFDF4	0.3412593118	
2	0.4323864773	-77.60454	Richard Burton	40.99471	AR4ABL21187FB3913A	0.2840474099	US
1	0.6174300276	-84.39111	Wamdue Project	33.74831	AR4AEIP1187FB4030A	0.4288415942	US
1	0.5941718922		Joy Enriquez		AR4AR1R1187B98E76F	0.3373875799	
4	0.4296030167		Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos		AR4B1LP1187FB55C83	0.3704411547	
8	0.6098164034		Alexandre Desplat		AR4B3RX1187B9A868A	0.5603808052	
4	0.7555663977		Robert Palmer		AR4BDNG1187FB44870	0.4641864017	
2	0.4314885202		Django Asül		AR4BJFD1187FB43082	0.3243688714	
1	0.6468511939		One Block Radius		AR4BSBD1187B9ACD3A	0.4060926765	
5	0.7225705735	-7.84481	Moonspell	39.55792	AR4C6V01187FB3BAF4	0.4998263135	PT
1	0.0634807964		She Satellites		AR4C7UZ1187B9AB278	0	
2	0.5749739007		The Avengers		AR4CG3B1187FB5B861	0.4225149401	
2	0.6460213428		Abysmal Dawn		AR4CH531187FB4EA21	0.4088010725	
4	0.3712816798		Imiskoubria		AR4CL6I11C8A4158B4	0.3027162719	
4	0.8526996642	-104.99226	The Fray	39.74001	AR4EQ231187B99368F	0.6613493643	US
3	0.5449794476		Alceu Valença		AR4EVIX1187B993DE9	0.3667134316	
1	0.5576926171		DÉSOLÉ		AR4F94Q1187FB43432	0.3594385568	
2	0.4942528193		Corderoy & U4IC DJ'S		AR4FE4N1187B99395A	0.3713045902	
1	0.7747989187	-86.77836	Mat Kearney	36.16778	AR4FGSF1187FB528BE	0.5439582106	US
1	0.7613573122		Frankie J		AR4FVK41187FB4BC83	0.4233764099	
3	0.6047793027	26.06739	Indica	64.95014	AR4G2AQ1187FB59D5B	0.389256743	FI
5	0.7087354		B.B. King		AR4GAFY1187B9B639D	0.5422899334	
1	0.5978791921	-84.19444	Zapp	39.75911	AR4GJ3V1187FB4245B	0.4046646447	US
5	0.5168736834		Andy Griffith		AR4GP451187FB3F2BB	0.3106003437	
1	0.3986786448		Suzi Quatro		AR4I72F1187B9A0D85	0.2365668128	
1	0.3846810569		Cats In Boots		AR4IFI31187FB3A953	0.3017449096	
3	0.6128375038	-121.94486	Strata	37.28848	AR4IWYN1187FB47DF6	0.4822988321	US
1	0.5861544179	-87.77891	Off Broadway	41.88	AR4IYQR1187B98F8F3	0.3412599123	US
5	0.5067739685		Ann Hampton Callaway		AR4JY8V1187B98A62F	0.3797617837	
1	0.5391811882	-120.51484	Soular	44.11559	AR4K59J1187FB3759B	0.2767026247	US
5	0.6386140225		The Prodigy		AR4L4WQ1187FB51996	0.6014364828	
2	0.4580211932		Bescenta		AR4L5ZC1187FB450A4	0.3289771339	
1	0.5672685486		Phil Spector		AR4M1KM1187B9AC7E2	0.3879733463	
7	0.52607728		Atman		AR4MCB01187B98BF5C	0.3745602529	
1	0.6230173024		A Different Breed of Killer		AR4NDUY119B8668DA3	0.3535405082	
2	0.5464602881	-74.00712	Mink DeVille	40.71455	AR4NREB1187B9AEDAC	0.3678693387	US
2	0.4299232146		Patric C		AR4NTMG1187B9B5C17	0.3118423412	
3	0.4964367959	-66.42889	Gisselle	18.22328	AR4O3MM1187FB3DF77	0.2999352946	PR
7	0.2647139866		Angela Dimitriou		AR4OHL91187B9B2EB9	0	
1	0.5915626332		Cursed		AR4OMY81187B9B31E7	0.4072397164	
1	0.951487818	-86.87093	Paramore	35.92425	AR4OU721187FB4549D	0.6589248241	US
1	0.4388874751	-86.77836	Ellen McIlwaine	36.16778	AR4PCIG1187B98D07D	0.3251485709	US
4	0.647933622	-74.20991	Dionne Warwick	40.76099	AR4PQ891187FB5CA9F	0.4805751928	US
1	0.4673043926		Sylvia Patricia		AR4PZLK1187B999B4E	0.2643969158	
1	0.494940623		Mulberry Lane		AR4Q1VD1187B9893C7	0.3404974165	
4	0.4870777511		DJ Harry		AR4QYVC1187B99985B	0.3156902768	
3	0.6591394768	-0.12714	Bow Wow Wow	51.50632	AR4R0741187FB39AF2	0.4132613783	GB
2	0.7385944988	-41.9952	Death From Above 1979	-13.442	AR4R1FL1187FB55C3B	0.4670710063	BR
3	0.4743290197	-74.00712	Shelly Manne	40.71455	AR4R84C1187FB3EC16	0	US
2	0.6839515036		Earth		AR4R9BI1187FB44767	0.4629639872	
4	0.5354925365		Geier Sturzflug		AR4SOKG1187B98D2B0	0.443116874	
6	0.641197515		Martin Sexton		AR4TLW81187B99683D	0.4486534711	
2	0.3820824048	-79.87162	Buddy Johnson	34.30246	AR4UJ7O1187B994010	0.290206823	US
2	0.6313365042	-79.38533	Saga	43.64856	AR4W2E01187FB416AC	0.4400565034	CA
2	0.7448912872		Alacranes Musical		AR4W5GR1187FB51F7E	0.4498692331	
2	0.5058471105	-90.07771	Kenny Neal	29.95369	AR4W9EZ1187B99282A	0.3830103278	US
3	0.7700406945		A Tribe Called Quest		AR4WHYC1187B9896E7	0.5436811067	
1	0.4105112513	-86.77836	Bobby Russell	36.16778	AR4WS1U1187FB5B02E	0.1280604579	US
2	0.6736538853		Deitrick Haddon		AR4Y1BM1187B99A1EF	0.4616796331	
1	0.4715367968	133.39311	The Cannanes	-24.9162	AR4YE5M1187B9934ED	0.3746373015	AU
1	0.9110441973	-81.86674	The Red Jumpsuit Apparatus	30.06677	AR4YKRO1187B9B7829	0.5701920146	US
3	0.5592635022		Spooky Tooth		AR4YY6D1187B9AEC44	0.3621744908	
2	0.6193969334		Luciana Souza		AR4ZLZI1187B9B72D0	0.3609323345	
5	0.2914332597		Brian Dullaghan		AR502DZ1187B98F8E1	0.1508577624	
2	0.5718337959		Lole y Manuel		AR508LN1187B996F4E	0.4149852824	
2	0.4072431195	-81.6558	Jack Sheldon	30.33138	AR50Z881187B9BA197	0.3156170641	US
3	0.6035759828		Michael Salgado		AR51YM81187B9B536C	0.3180246198	
5	0.9339161064	-73.9454	Alicia Keys	40.8079	AR52EZT1187B9900BF	0.7786735792	US
3	0.5344436024	-77.51329	Anthony Cruz	18.03965	AR52QY11187B99FC59	0.3335846278	JM
2	0.5545485498		Back Door Slam		AR531IG1187FB59B35	0.4115458136	
1	0.581082685		Damone		AR53RLV1187FB39AA5	0.3900238466	
1	0.3841432598		Harry Diboula		AR54KC51187B9A2B97	0.3090612174	
3	0.438213094	-104.59518	Renee Rosnes	50.44801	AR553M51187B98BCE7	0.3250183764	CA
2	0.6525086437	25.75129	Swallow The Sun	62.24049	AR557N41187FB3E67F	0.4938144297	FI
2	0.4519777173		40 Grit		AR558FS1187FB45658	0.3313515648	
5	0.6025555891		Moss		AR567PN1187FB4B4F2	0.3895355762	
1	0.5441619954	-88.7493	Judas Iscariot	41.9293	AR56CNM1187B99442A	0.3706204016	US
6	0.7613622384	-5.93494	Gary Moore	54.5958	AR56P361187B9AC4DB	0.4671106486	GB
1	0.4292353435	-90.19951	Lightnin' Slim	38.62774	AR56UY11187FB46D49	0.3229881625	US
2	0.4955565651	-122.42005	The Balustrade Ensemble	37.77916	AR573WK1187FB47167	0.2926482698	US
3	0.5077968849	-84.25274	Tampa Red	31.90143	AR576O51187B990C30	0.3546029259	US
1	0.4295762229		Stanley Clarke & George Duke		AR57MOK1187FB3C8C7	0.2998834159	
1	0.2833528984		Alan Feinberg		AR57WGF1187FB41F11	0.2518156223	
4	0.7094726205		Gregory Isaacs		AR57Z841187B9B7D7D	0.4519985941	
1	0.6419635235	-72.92496	Carpenters	41.30711	AR58JT11187B9AF4CC	0.537209539	US
5	0.5205537457	-90.10785	J. B. Lenoir	31.55379	AR58SJE1187B9A8E4C	0.3559743589	US
1	0.3720108795		Zeltinger Band		AR58SW81187B992CA0	0.2859426786	
1	0.5525758761		Kardinal Offishall / Keri Hilson		AR58ZXX1187FB572F2	0.5228223421	
2	0.3266997281	-89.50409	The Tarriers	39.73926	AR5995Z1187B9A112B	0.1323841383	US
4	0.4965930646	133.39311	The Cat's Miaow	-24.9162	AR59C6A1187B9B2143	0.3514495407	AU
1	0.4177508921		Scissors for Sparrow		AR59GUH1187FB4DF84	0.2273749161	
3	0.4387847953		Sharon Burch		AR5AXVN1187B9A2761	0.3019472127	
1	0.7434588836		Matt Redman		AR5BBK81187B990027	0.5191987021	
3	0.5306310767		Headliners		AR5BLB01187FB57E99	0.3262359464	
1	0.8661710764	-117.24681	Slightly Stoopid	32.74838	AR5BX3Y1187FB39E93	0.4883389897	US
2	0.5297948618		The Grip Weeds		AR5C6M11187B9AC877	0.3282365837	
3	0.6744647047	16.3688	Falco	48.20254	AR5DXUU1187B9B0E42	0.4857816023	AT
2	0.5816918614	24.6075	Kuba	56.87546	AR5EQRI1187FB41287	0.371934516	LV
1	0.5657600163		Roger Clyne & The Peacemakers		AR5FIDV1187FB50D40	0.4194979268	
3	0.675384812		Bob Dylan		AR5FP401187FB523C9	0.6333399087	
4	0.5061267739		Memphis Jug Band		AR5GLIU1187FB4638A	0.3507878909	
3	0.5972814779	-118.24532	Chris Clark	34.05349	AR5GMAV1187FB3A8F5	0.3984699599	US
2	0.5093801551		Bloomfield		AR5IDI61187FB43E75	0.3556679564	
4	0.5612723226		Pascal Obispo		AR5IHI31187B998618	0.377852557	
1	0.4724683684		Loudermilk		AR5IIHR1187B991B70	0.3131800803	
3	0.4013279862	-77.029	Joe Heaney	38.8991	AR5J8N51187FB54ED9	0.2885786157	US
3	0.7179916955		Extreme		AR5J8XN1187B9B712E	0.4977114441	
1	0.4836398782		Cache Cache		AR5JR4O1187FB35F58	0.3393712142	
1	0.5061142986		Old Soul		AR5K5P91187FB41FE2	0.3319067224	
2	0.4490484446		Janice Vidal		AR5K75Y1187B9B5F7E	0.4296015928	
1	0.0277303758		Konexion		AR5K96N11C8A421849	0	
1	0.4638404008		Jyve V		AR5KHL41187B9ADE2A	0.2427831891	
2	0.6774204652	15.47491	Elena	49.80388	AR5KOSW1187FB35FF4	0.3782546855	CZ
1	0.6862219951		John Hiatt		AR5LE4K1187FB4C3BE	0.4860723797	
4	0.6695001252	-80.46935	Britt Nicole	35.66693	AR5LZJD1187FB4C5E5	0.5444462769	US
1	0.6467714141	-118.24532	SOL	34.05349	AR5M35O1187B9A0D74	0	US
1	0.418701467	-122.27302	Edwin Hawkins	37.80506	AR5M3681187B998D11	0.1446846609	US
1	0.5785174145	-100.07715	Bruce Robison	31.1689	AR5M4GN1187FB3F2F6	0.4718699459	US
6	0.6309286077	-0.12714	Heaven 17	51.50632	AR5MK521187B98E0B8	0.461558452	GB
5	0.0653273281		ÄI-TIEM		AR5MSL51187FB52E11	0	
1	0.806359343	-122.32944	Soundgarden	47.60356	AR5N8VN1187FB37A4E	0.5457891262	US
2	0.3629973468		Big John Greer		AR5NDDL1187B9A4EDB	0.2747691041	
5	0.71881021	10.45415	SNAP!	51.16418	AR5O6W51187FB46984	0.4639000948	DE
3	0.7573899699		Darryl Worley		AR5OB9M1187FB52F29	0.5167640303	
2	0.770847751		Kenny Wayne Shepherd		AR5OH1V1187FB574C3	0.4521022649	
3	0.7890184885		Iggy Pop		AR5OH2Z1187B9A46A9	0.5735545435	
5	0.5487386423		Peret		AR5OHUU1187FB55B10	0.3396117319	
1	0.5832908241	-118.24532	Eastmountainsouth	34.05349	AR5OQSV1187B9953AF	0.3859983263	US
5	0.4773871337		Alfredo Kraus		AR5R7791187FB3A8C3	0.3636108646	
2	0.3375760412		Pepe Kalle		AR5RA3W1187B9B4A22	0	
1	0.32936671	-77.60454	Luisito Rosario	40.99471	AR5RVV91187B9A4238	0.1923496947	US
1	0.6508959708	29.88987	Chantal Chamandy	31.19224	AR5S26K1187B9A3141	0.3150257104	EG
2	0.5084217184		Darwin's Waiting Room		AR5T4YC1187FB5915E	0.3358119204	
4	0.5870237387	-77.27348	Cornell Campbell	18.11526	AR5TQ1T1187FB59492	0.3832290262	JM
6	0.5906929179		John Hammond		AR5U94U1187FB5CDCF	0.4528178377	
2	0.4075287659		Dropline		AR5UVIM1187B98A8B9	0.296836689	
5	0.6716106398	-85.7664	VHS Or Beta	38.25486	AR5WPYF1187B9B40DA	0.4219739683	US
1	0.6235016601	-119.27023	Big Mountain	37.27188	AR5ZGC11187FB417A3	0.4223804091	US
2	0.3485825975	-71.08868	Jim Kweskin_ The Jug Band	42.31256	AR5ZI3K1187FB38BE0	0.2904341882	US
4	0.4142442292	-78.89601	John D. Loudermilk	35.99527	AR5ZJLK1187B9B3A8E	0.2873700346	US
3	0.8030873549	3.72856	Soulwax	51.05563	AR5ZVJ91187B99083A	0.5018259437	BE
2	0.4420305133	-77.029	The Continentals	38.8991	AR5ZY7R1187B996302	0.3801092082	US
1	0.5814627309		Pride Tiger		AR609UN1187FB53FA1	0.3813452824	
1	0.6051157892		Kurtis Blow		AR60C3O1187FB46737	0.4464592379	
1	0.7202120515		Beneath The Sky		AR60KPK1187B9A7552	0.4763001897	
2	0.5856807039		Capone-N-Noreaga		AR60ZZX1187FB52E29	0.44062411	
3	0.067152457		Scalplock		AR6137D1187B9A39C8	0	
1	0.467411428		Ai Ai Ai		AR61JEC1187FB54A9F	0.2619817125	
1	0.6097422428		David Benoit		AR62MPO1187FB46421	0.4785322005	
2	0.6545949824		Chase & Status		AR62SOJ1187FB47BB5	0.3963562369	
1	0.4533462202		Fred Simon		AR62YZW1187B9A22D7	0.3728972669	
4	0.8311971771		Weezer		AR633SY1187B9AC3B9	0.7761677423	
4	0.4979421061	-90.91387	Robert Lockwood_ Jr.	34.56039	AR63RWN1187FB3E89A	0.341073301	US
1	0.4555020361		Steinwolke		AR64H7U1187B990997	0.0918861192	
3	0.4390944565	-73.55439	Edgar Bori	45.51228	AR64N1H1187B996199	0.3335571587	CA
1	0.6255826247		Rachael Lampa		AR658OS1187FB5C451	0.4681938743	
9	0.8894607253		Beyoncé		AR65K7A1187FB4DAA4	0.6194314223	
6	0.859873312		P.O.D.		AR65OLD1187FB5C103	0.5330853752	
1	0.2265230671		Joe Graves & The Diggers		AR6742W1187B989AA9	0	
3	0.6429072492		Maria & Margot Hellwig/Thomas Lehrberger		AR67FTZ1187B9975EC	0.3558990385	
3	0.56681391		David Lynch		AR681HS1187FB5BBFE	0.463025076	
7	0.8045235207		Placebo		AR6892W1187B9AC71B	0.5864333787	
4	0.4602509221		Paso Doble		AR6896B1187B98FADA	0	
2	0.4697881611	10.45415	Polkaholix	51.16418	AR68V7Z1187B9A2FCA	0.4357986452	DE
4	0.5209330793	-1.2323	The Jeremy Spencer Band	54.6904	AR695PK1187B996E35	0.206020372	GB
2	0.594047504	-71.6342	SUMO	44.00118	AR69GPS1187B99E556	0.4713620499	US
6	0.6680872956		Kitaro		AR6AGJV1187FB504BA	0.4593874246	
1	0.4078249889	-85.97874	Al De Lory	35.83073	AR6BAYL1187B9AC66F	0.2665350624	US
3	0.5172745924	-79.7947	Sonny Terry	36.06899	AR6BHP31187FB365E1	0.3494313379	US
2	0.4919911637		Jack Orsen & Taktlo$$		AR6BIWA1187B9ABAE8	0.2346253143	
2	0.5375333077	-85.69091	Markus	37.82245	AR6BUE51187B9B5D71	0.3438840485	US
1	0.5453483542	-90.5651	Earl Hooker	34.19451	AR6BUYW1187B98E221	0.3490005904	US
1	0.3940552462		Pedro Laza Y Sus Pelayeros		AR6BYC41187B996DD0	0.2872601938	
2	0.55785785	-90.04892	Tora Tora	35.14968	AR6C6VO1187FB4E267	0.3698234472	US
6	0.4986636486		Nelson Ned		AR6C8EJ1187FB3F473	0.3218826899	
1	0.7448737193	-77.94599	He Is Legend	34.23497	AR6CFZ71187B99AE5B	0.5050123919	US
9	0.7133221465		Daniel Johnston		AR6CLFP1187B9ACB94	0.4736131894	
2	0.5733867241	-1.81531	Rhinoceros	52.50524	AR6D5OM1187B993D9E	0.3286500964	GB
1	0.2333088098		Beaver Harris		AR6DD3C1187FB3D775	0.1053088341	
3	0.4456612911	-85.97874	David Evans	35.83073	AR6DGPH1187B998587	0.2480246869	US
2	0.6302474951		Ben Jelen		AR6ET9I1187FB53C65	0.3779044798	
5	0.5956453085		Cocoa Tea		AR6EVQA1187B9AA1DF	0.4260093005	
6	0.8345385856		Aesop Rock		AR6F6I21187FB5A3AA	0.4773108811	
1	0.4426182796		Jawoll		AR6FCPE1187B992B06	0.3100787504	
1	0.5568076548	-4.24251	Midge Ure	55.8578	AR6FS351187B9892B7	0.3822294896	GB
2	0.5878270357		KMD		AR6G29T1187B9A99F9	0.3799800174	
3	0.7986451787		Queens Of The Stone Age		AR6G4V01187B9AD086	0.5524133455	
2	0.7721725426		Unearth		AR6G6G01187B9B1637	0.4874069945	
